,var,AUC_loss
428,DPC_EC.pb2,-1.92E-05
407,DPC_DA.pb2,-1.96E-05
943,CTDD_polarizability.1.residue50.pb2,-2.04E-05
464,DPC_FV.pb2,-2.13E-05
601,DPC_NR.pb2,-2.14E-05
707,DPC_VA.pb2,-2.15E-05
753,DPC_YH.pb2,-2.25E-05
268,CTriad_g6.g4.g2.pb2,-2.25E-05
605,DPC_NW.pb2,-2.31E-05
533,DPC_KH.pb2,-2.34E-05
106,CTriad_g3.g2.g1.pb2,-2.47E-05
995,CTDD_solventaccess.2.residue100.pb2,-2.47E-05
507,DPC_IA.pb2,-2.55E-05
41,CTriad_g1.g6.g6.pb2,-2.60E-05
286,CTriad_g6.g6.g6.pb2,-2.66E-05
373,DPC_AH.pb2,-2.96E-05
560,DPC_LQ.pb2,-3.00E-05
755,DPC_YK.pb2,-3.06E-05
830,CTDD_hydrophobicity_ARGP820101.2.residue100.pb2,-3.11E-05
529,DPC_KD.pb2,-3.13E-05
6,CTriad_g1.g1.g6.pb2,-3.20E-05
316,CTriad_g7.g4.g1.pb2,-3.42E-05
630,DPC_QE.pb2,-3.53E-05
479,DPC_GP.pb2,-3.56E-05
945,CTDD_polarizability.1.residue100.pb2,-3.64E-05
119,CTriad_g3.g3.g7.pb2,-3.73E-05
726,DPC_VY.pb2,-3.77E-05
636,DPC_QL.pb2,-3.86E-05
890,CTDD_hydrophobicity_ENGD860101.2.residue100.pb2,-3.87E-05
324,CTriad_g7.g5.g2.pb2,-3.89E-05
677,DPC_SM.pb2,-4.03E-05
559,DPC_LP.pb2,-4.17E-05
21,CTriad_g1.g3.g7.pb2,-4.19E-05
218,CTriad_g5.g4.g1.pb2,-4.23E-05
742,DPC_WS.pb2,-4.27E-05
577,DPC_MM.pb2,-4.35E-05
968,CTDD_charge.3.residue50.pb2,-4.37E-05
486,DPC_GY.pb2,-4.38E-05
975,CTDD_secondarystruct.1.residue100.pb2,-4.47E-05
900,CTDD_hydrophobicity_FASG890101.1.residue100.pb2,-4.55E-05
409,DPC_DD.pb2,-4.58E-05
516,DPC_IL.pb2,-4.84E-05
405,DPC_CW.pb2,-4.89E-05
926,CTDD_polarity.1.residue0.pb2,-4.94E-05
983,CTDD_secondarystruct.3.residue50.pb2,-5.07E-05
986,CTDD_solventaccess.1.residue0.pb2,-5.09E-05
981,CTDD_secondarystruct.3.residue0.pb2,-5.41E-05
161,CTriad_g4.g2.g7.pb2,-5.45E-05
632,DPC_QG.pb2,-5.46E-05
4,CTriad_g1.g1.g4.pb2,-5.49E-05
611,DPC_PF.pb2,-5.50E-05
30,CTriad_g1.g5.g2.pb2,-5.50E-05
642,DPC_QS.pb2,-5.57E-05
979,CTDD_secondarystruct.2.residue75.pb2,-5.79E-05
290,CTriad_g6.g7.g3.pb2,-5.95E-05
657,DPC_RM.pb2,-6.02E-05
573,DPC_MH.pb2,-6.03E-05
709,DPC_VD.pb2,-6.14E-05
378,DPC_AN.pb2,-6.16E-05
865,CTDD_hydrophobicity_PONP930101.3.residue100.pb2,-6.18E-05
128,CTriad_g3.g5.g2.pb2,-6.29E-05
691,DPC_TF.pb2,-6.39E-05
664,DPC_RV.pb2,-6.50E-05
711,DPC_VF.pb2,-6.51E-05
1032,CTDT_charge.Tr1331.pb2,-6.70E-05
871,CTDD_hydrophobicity_CASG920101.2.residue0.pb2,-6.71E-05
974,CTDD_secondarystruct.1.residue75.pb2,-6.77E-05
25,CTriad_g1.g4.g4.pb2,-6.85E-05
835,CTDD_hydrophobicity_ARGP820101.3.residue100.pb2,-7.00E-05
961,CTDD_charge.2.residue0.pb2,-7.00E-05
469,DPC_GD.pb2,-7.04E-05
88,CTriad_g2.g6.g4.pb2,-7.44E-05
434,DPC_EI.pb2,-7.55E-05
656,DPC_RL.pb2,-7.63E-05
250,CTriad_g6.g1.g5.pb2,-7.86E-05
31,CTriad_g1.g5.g3.pb2,-7.94E-05
171,CTriad_g4.g4.g3.pb2,-7.98E-05
232,CTriad_g5.g6.g1.pb2,-8.03E-05
536,DPC_KL.pb2,-8.24E-05
66,CTriad_g2.g3.g3.pb2,-8.34E-05
836,CTDD_hydrophobicity_ZIMJ680101.1.residue0.pb2,-8.45E-05
904,CTDD_hydrophobicity_FASG890101.2.residue75.pb2,-8.48E-05
882,CTDD_hydrophobicity_ENGD860101.1.residue25.pb2,-8.51E-05
89,CTriad_g2.g6.g5.pb2,-8.54E-05
1000,CTDD_solventaccess.3.residue100.pb2,-8.63E-05
68,CTriad_g2.g3.g5.pb2,-8.67E-05
949,CTDD_polarizability.2.residue75.pb2,-8.68E-05
653,DPC_RH.pb2,-8.70E-05
963,CTDD_charge.2.residue50.pb2,-8.76E-05
920,CTDD_normwaalsvolume.2.residue100.pb2,-9.12E-05
987,CTDD_solventaccess.1.residue25.pb2,-9.13E-05
841,CTDD_hydrophobicity_ZIMJ680101.2.residue0.pb2,-9.29E-05
575,DPC_MK.pb2,-9.29E-05
366,PAAC_Xc2.lambda3.pb2,-9.30E-05
470,DPC_GE.pb2,-9.34E-05
444,DPC_EV.pb2,-9.42E-05
682,DPC_SS.pb2,-9.49E-05
947,CTDD_polarizability.2.residue25.pb2,-9.63E-05
132,CTriad_g3.g5.g6.pb2,-9.82E-05
967,CTDD_charge.3.residue25.pb2,-9.88E-05
812,CTDD_hydrophobicity_PRAM900101.2.residue25.pb2,-9.97E-05
450,DPC_FE.pb2,-0.000103612
52,CTriad_g2.g1.g3.pb2,-0.000104396
938,CTDD_polarity.3.residue50.pb2,-0.000104844
713,DPC_VH.pb2,-0.00010577
99,CTriad_g3.g1.g1.pb2,-0.000106094
310,CTriad_g7.g3.g2.pb2,-0.00010649
151,CTriad_g4.g1.g4.pb2,-0.00010672
663,DPC_RT.pb2,-0.000107564
714,DPC_VI.pb2,-0.000108179
724,DPC_VV.pb2,-0.000108497
207,CTriad_g5.g2.g4.pb2,-0.000109687
179,CTriad_g4.g5.g4.pb2,-0.000109773
954,CTDD_polarizability.3.residue75.pb2,-0.000110365
166,CTriad_g4.g3.g5.pb2,-0.000111116
238,CTriad_g5.g6.g7.pb2,-0.000111377
442,DPC_ES.pb2,-0.000115012
222,CTriad_g5.g4.g5.pb2,-0.000115276
952,CTDD_polarizability.3.residue25.pb2,-0.000116384
517,DPC_IM.pb2,-0.000117249
494,DPC_HI.pb2,-0.000117826
115,CTriad_g3.g3.g3.pb2,-0.000118675
607,DPC_PA.pb2,-0.00011907
930,CTDD_polarity.1.residue100.pb2,-0.000119885
82,CTriad_g2.g5.g5.pb2,-0.000121655
915,CTDD_normwaalsvolume.1.residue100.pb2,-0.000122808
772,CTDC_hydrophobicity_ARGP820101.G3.pb2,-0.000123979
173,CTriad_g4.g4.g5.pb2,-0.000124599
183,CTriad_g4.g6.g1.pb2,-0.000124719
455,DPC_FK.pb2,-0.000125291
458,DPC_FN.pb2,-0.000126065
684,DPC_SV.pb2,-0.000127111
148,CTriad_g4.g1.g1.pb2,-0.000128631
211,CTriad_g5.g3.g1.pb2,-0.000129605
599,DPC_NP.pb2,-0.000129924
883,CTDD_hydrophobicity_ENGD860101.1.residue50.pb2,-0.000130086
282,CTriad_g6.g6.g2.pb2,-0.000130285
57,CTriad_g2.g2.g1.pb2,-0.000131089
153,CTriad_g4.g1.g6.pb2,-0.000134645
898,CTDD_hydrophobicity_FASG890101.1.residue50.pb2,-0.000136387
69,CTriad_g2.g3.g6.pb2,-0.000137422
847,CTDD_hydrophobicity_ZIMJ680101.3.residue25.pb2,-0.000140685
758,DPC_YN.pb2,-0.000140791
214,CTriad_g5.g3.g4.pb2,-0.000141033
172,CTriad_g4.g4.g4.pb2,-0.000142116
908,CTDD_hydrophobicity_FASG890101.3.residue50.pb2,-0.000142135
710,DPC_VE.pb2,-0.000142237
309,CTriad_g7.g3.g1.pb2,-0.000142243
880,CTDD_hydrophobicity_CASG920101.3.residue100.pb2,-0.000143787
246,CTriad_g6.g1.g1.pb2,-0.00014462
37,CTriad_g1.g6.g2.pb2,-0.000144646
960,CTDD_charge.1.residue100.pb2,-0.000145634
475,DPC_GK.pb2,-0.000147882
187,CTriad_g4.g6.g5.pb2,-0.000148109
587,DPC_NA.pb2,-0.000149052
287,CTriad_g6.g6.g7.pb2,-0.000149623
734,DPC_WI.pb2,-0.000149942
362,PAAC_Xc1.Y.pb2,-0.00015293
160,CTriad_g4.g2.g6.pb2,-0.000154155
90,CTriad_g2.g6.g6.pb2,-0.000154801
9,CTriad_g1.g2.g2.pb2,-0.000155602
977,CTDD_secondarystruct.2.residue25.pb2,-0.000160156
430,DPC_EE.pb2,-0.000161066
271,CTriad_g6.g4.g5.pb2,-0.000162292
249,CTriad_g6.g1.g4.pb2,-0.000164664
275,CTriad_g6.g5.g2.pb2,-0.000167583
537,DPC_KM.pb2,-0.000167887
159,CTriad_g4.g2.g5.pb2,-0.000167974
586,DPC_MY.pb2,-0.000168067
468,DPC_GC.pb2,-0.000169614
323,CTriad_g7.g5.g1.pb2,-0.000170806
181,CTriad_g4.g5.g6.pb2,-0.000170935
102,CTriad_g3.g1.g4.pb2,-0.000176135
370,DPC_AE.pb2,-0.000176852
83,CTriad_g2.g5.g6.pb2,-0.000180241
667,DPC_SA.pb2,-0.000180784
693,DPC_TH.pb2,-0.000181421
675,DPC_SK.pb2,-0.000182126
596,DPC_NL.pb2,-0.000182151
356,PAAC_Xc1.M.pb2,-0.000184111
219,CTriad_g5.g4.g2.pb2,-0.000185224
39,CTriad_g1.g6.g4.pb2,-0.000185351
220,CTriad_g5.g4.g3.pb2,-0.000187115
591,DPC_NF.pb2,-0.000187432
135,CTriad_g3.g6.g2.pb2,-0.000189092
1008,CTDT_hydrophobicity_ZIMJ680101.Tr1331.pb2,-0.000189986
248,CTriad_g6.g1.g3.pb2,-0.000190047
456,DPC_FL.pb2,-0.000193784
257,CTriad_g6.g2.g5.pb2,-0.000195113
763,DPC_YT.pb2,-0.000196094
671,DPC_SF.pb2,-0.000197013
902,CTDD_hydrophobicity_FASG890101.2.residue25.pb2,-0.000198213
834,CTDD_hydrophobicity_ARGP820101.3.residue75.pb2,-0.000198581
73,CTriad_g2.g4.g3.pb2,-0.000199004
484,DPC_GV.pb2,-0.000200721
790,CTDC_normwaalsvolume.G3.pb2,-0.000201277
221,CTriad_g5.g4.g4.pb2,-0.000201354
150,CTriad_g4.g1.g3.pb2,-0.000204046
696,DPC_TL.pb2,-0.000205099
208,CTriad_g5.g2.g5.pb2,-0.000205831
715,DPC_VK.pb2,-0.000206004
200,CTriad_g5.g1.g4.pb2,-0.00020603
661,DPC_RR.pb2,-0.000207004
892,CTDD_hydrophobicity_ENGD860101.3.residue25.pb2,-0.00020803
176,CTriad_g4.g5.g1.pb2,-0.000208274
236,CTriad_g5.g6.g5.pb2,-0.000209332
899,CTDD_hydrophobicity_FASG890101.1.residue75.pb2,-0.000212896
156,CTriad_g4.g2.g2.pb2,-0.00021533
225,CTriad_g5.g5.g1.pb2,-0.000216011
907,CTDD_hydrophobicity_FASG890101.3.residue25.pb2,-0.000217582
260,CTriad_g6.g3.g1.pb2,-0.000217779
227,CTriad_g5.g5.g3.pb2,-0.000220545
375,DPC_AK.pb2,-0.000223811
284,CTriad_g6.g6.g4.pb2,-0.000224503
817,CTDD_hydrophobicity_PRAM900101.3.residue25.pb2,-0.000224586
274,CTriad_g6.g5.g1.pb2,-0.000226125
540,DPC_KQ.pb2,-0.000227614
1020,CTDT_hydrophobicity_FASG890101.Tr1331.pb2,-0.000228314
643,DPC_QT.pb2,-0.000229781
414,DPC_DI.pb2,-0.000229913
149,CTriad_g4.g1.g2.pb2,-0.00023374
64,CTriad_g2.g3.g1.pb2,-0.000234022
177,CTriad_g4.g5.g2.pb2,-0.000234444
884,CTDD_hydrophobicity_ENGD860101.1.residue75.pb2,-0.000238344
26,CTriad_g1.g4.g5.pb2,-0.000238582
71,CTriad_g2.g4.g1.pb2,-0.000239508
285,CTriad_g6.g6.g5.pb2,-0.000241272
570,DPC_ME.pb2,-0.000241278
23,CTriad_g1.g4.g2.pb2,-0.000242021
103,CTriad_g3.g1.g5.pb2,-0.000242474
352,PAAC_Xc1.H.pb2,-0.000243589
364,PAAC_Xc2.lambda1.pb2,-0.000244195
564,DPC_LV.pb2,-0.000244584
680,DPC_SQ.pb2,-0.000246923
716,DPC_VL.pb2,-0.000247968
561,DPC_LR.pb2,-0.000262297
698,DPC_TN.pb2,-0.000262961
762,DPC_YS.pb2,-0.00026633
78,CTriad_g2.g5.g1.pb2,-0.000270527
492,DPC_HG.pb2,-0.000271391
569,DPC_MD.pb2,-0.000275876
377,DPC_AM.pb2,-0.000280455
934,CTDD_polarity.2.residue75.pb2,-0.00028929
162,CTriad_g4.g3.g1.pb2,-0.000291295
27,CTriad_g1.g4.g6.pb2,-0.00029318
993,CTDD_solventaccess.2.residue50.pb2,-0.000294652
367,DPC_AA.pb2,-0.000295521
32,CTriad_g1.g5.g4.pb2,-0.000300947
376,DPC_AL.pb2,-0.000301504
512,DPC_IG.pb2,-0.000303134
700,DPC_TQ.pb2,-0.000306933
922,CTDD_normwaalsvolume.3.residue25.pb2,-0.000308183
1030,CTDT_polarizability.Tr2332.pb2,-0.000310537
266,CTriad_g6.g3.g7.pb2,-0.000311296
804,CTDC_solventaccess.G2.pb2,-0.000312054
919,CTDD_normwaalsvolume.2.residue75.pb2,-0.00031874
824,CTDD_hydrophobicity_ARGP820101.1.residue75.pb2,-0.000319221
1035,CTDT_secondarystruct.Tr1331.pb2,-0.000320032
669,DPC_SD.pb2,-0.000321278
277,CTriad_g6.g5.g4.pb2,-0.000321595
16,CTriad_g1.g3.g2.pb2,-0.000323103
558,DPC_LN.pb2,-0.000323523
1016,CTDT_hydrophobicity_ENGD860101.Tr1221.pb2,-0.00032498
441,DPC_ER.pb2,-0.000325348
519,DPC_IP.pb2,-0.000326133
893,CTDD_hydrophobicity_ENGD860101.3.residue50.pb2,-0.000327144
538,DPC_KN.pb2,-0.000331916
588,DPC_NC.pb2,-0.000334087
770,CTDC_hydrophobicity_ARGP820101.G1.pb2,-0.000335832
60,CTriad_g2.g2.g4.pb2,-0.00033587
85,CTriad_g2.g6.g1.pb2,-0.000336031
100,CTriad_g3.g1.g2.pb2,-0.000337176
397,DPC_CM.pb2,-0.000337394
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.pb2,-0.000337623
887,CTDD_hydrophobicity_ENGD860101.2.residue25.pb2,-0.000338028
12,CTriad_g1.g2.g5.pb2,-0.000339528
267,CTriad_g6.g4.g1.pb2,-0.00033973
13,CTriad_g1.g2.g6.pb2,-0.000348599
959,CTDD_charge.1.residue75.pb2,-0.000349039
276,CTriad_g6.g5.g3.pb2,-0.000349535
574,DPC_MI.pb2,-0.000349706
120,CTriad_g3.g4.g1.pb2,-0.000351984
572,DPC_MG.pb2,-0.000353109
449,DPC_FD.pb2,-0.000353302
1003,CTDT_hydrophobicity_PRAM900101.Tr2332.pb2,-0.000353927
178,CTriad_g4.g5.g3.pb2,-0.000354355
602,DPC_NS.pb2,-0.000357929
164,CTriad_g4.g3.g3.pb2,-0.000360731
535,DPC_KK.pb2,-0.000362962
814,CTDD_hydrophobicity_PRAM900101.2.residue75.pb2,-0.000364704
964,CTDD_charge.2.residue75.pb2,-0.000373968
881,CTDD_hydrophobicity_ENGD860101.1.residue0.pb2,-0.00038051
355,PAAC_Xc1.K.pb2,-0.000386068
702,DPC_TS.pb2,-0.000387446
687,DPC_TA.pb2,-0.000387907
869,CTDD_hydrophobicity_CASG920101.1.residue75.pb2,-0.000392502
1025,CTDT_polarity.Tr1221.pb2,-0.000392995
230,CTriad_g5.g5.g6.pb2,-0.000393355
622,DPC_PS.pb2,-0.000395775
174,CTriad_g4.g4.g6.pb2,-0.00039993
1004,CTDT_hydrophobicity_ARGP820101.Tr1221.pb2,-0.00040011
136,CTriad_g3.g6.g3.pb2,-0.000401901
848,CTDD_hydrophobicity_ZIMJ680101.3.residue50.pb2,-0.000408044
460,DPC_FQ.pb2,-0.000411911
914,CTDD_normwaalsvolume.1.residue75.pb2,-0.000413296
473,DPC_GH.pb2,-0.000415194
235,CTriad_g5.g6.g4.pb2,-0.000418146
546,DPC_KY.pb2,-0.000419207
624,DPC_PV.pb2,-0.000420691
72,CTriad_g2.g4.g2.pb2,-0.000427411
382,DPC_AS.pb2,-0.000430849
849,CTDD_hydrophobicity_ZIMJ680101.3.residue75.pb2,-0.000433215
523,DPC_IT.pb2,-0.000434792
372,DPC_AG.pb2,-0.00043641
1028,CTDT_polarizability.Tr1221.pb2,-0.000436438
723,DPC_VT.pb2,-0.000437151
906,CTDD_hydrophobicity_FASG890101.3.residue0.pb2,-0.00043809
433,DPC_EH.pb2,-0.000444024
603,DPC_NT.pb2,-0.00044699
807,CTDD_hydrophobicity_PRAM900101.1.residue25.pb2,-0.000450263
383,DPC_AT.pb2,-0.000453936
520,DPC_IQ.pb2,-0.000458194
344,PAAC_Xc1.A.pb2,-0.000464944
185,CTriad_g4.g6.g3.pb2,-0.000466185
408,DPC_DC.pb2,-0.000467572
627,DPC_QA.pb2,-0.000470092
980,CTDD_secondarystruct.2.residue100.pb2,-0.000479006
936,CTDD_polarity.3.residue0.pb2,-0.000482463
58,CTriad_g2.g2.g2.pb2,-0.000484884
652,DPC_RG.pb2,-0.000490937
944,CTDD_polarizability.1.residue75.pb2,-0.000495439
521,DPC_IR.pb2,-0.000497749
988,CTDD_solventaccess.1.residue50.pb2,-0.000500167
969,CTDD_charge.3.residue75.pb2,-0.000509292
437,DPC_EM.pb2,-0.000512087
647,DPC_RA.pb2,-0.000515503
858,CTDD_hydrophobicity_PONP930101.2.residue50.pb2,-0.000521011
1,CTriad_g1.g1.g1.pb2,-0.000523272
101,CTriad_g3.g1.g3.pb2,-0.000527362
482,DPC_GS.pb2,-0.000528132
134,CTriad_g3.g6.g1.pb2,-0.000538026
894,CTDD_hydrophobicity_ENGD860101.3.residue75.pb2,-0.000547299
1018,CTDT_hydrophobicity_ENGD860101.Tr2332.pb2,-0.000551683
798,CTDC_charge.G2.pb2,-0.000552245
958,CTDD_charge.1.residue50.pb2,-0.00055424
467,DPC_GA.pb2,-0.000554809
111,CTriad_g3.g2.g6.pb2,-0.000557506
629,DPC_QD.pb2,-0.000558562
701,DPC_TR.pb2,-0.000564654
502,DPC_HS.pb2,-0.00056597
1023,CTDT_normwaalsvolume.Tr1331.pb2,-0.000587982
566,DPC_LY.pb2,-0.00059395
541,DPC_KR.pb2,-0.000598025
524,DPC_IV.pb2,-0.000599883
345,PAAC_Xc1.R.pb2,-0.000602649
683,DPC_ST.pb2,-0.0006046
635,DPC_QK.pb2,-0.000606764
832,CTDD_hydrophobicity_ARGP820101.3.residue25.pb2,-0.000607424
197,CTriad_g5.g1.g1.pb2,-0.000609438
1024,CTDT_normwaalsvolume.Tr2332.pb2,-0.000630191
420,DPC_DQ.pb2,-0.000649609
347,PAAC_Xc1.D.pb2,-0.000656989
346,PAAC_Xc1.N.pb2,-0.000660479
50,CTriad_g2.g1.g1.pb2,-0.000663478
1017,CTDT_hydrophobicity_ENGD860101.Tr1331.pb2,-0.000667239
527,DPC_KA.pb2,-0.000669252
666,DPC_RY.pb2,-0.000673655
418,DPC_DN.pb2,-0.000680754
67,CTriad_g2.g3.g4.pb2,-0.00073475
901,CTDD_hydrophobicity_FASG890101.2.residue0.pb2,-0.000735563
80,CTriad_g2.g5.g3.pb2,-0.000737564
623,DPC_PT.pb2,-0.000740106
923,CTDD_normwaalsvolume.3.residue50.pb2,-0.000741863
563,DPC_LT.pb2,-0.000746242
827,CTDD_hydrophobicity_ARGP820101.2.residue25.pb2,-0.000760947
720,DPC_VQ.pb2,-0.000765586
1037,CTDT_solventaccess.Tr1221.pb2,-0.00077611
19,CTriad_g1.g3.g5.pb2,-0.000784638
157,CTriad_g4.g2.g3.pb2,-0.000791572
350,PAAC_Xc1.E.pb2,-0.000792519
477,DPC_GM.pb2,-0.000800516
348,PAAC_Xc1.C.pb2,-0.000802433
15,CTriad_g1.g3.g1.pb2,-0.000805495
912,CTDD_normwaalsvolume.1.residue25.pb2,-0.000805904
722,DPC_VS.pb2,-0.000807296
198,CTriad_g5.g1.g2.pb2,-0.000820545
353,PAAC_Xc1.I.pb2,-0.000831859
721,DPC_VR.pb2,-0.000832841
1038,CTDT_solventaccess.Tr1331.pb2,-0.000859529
1006,CTDT_hydrophobicity_ARGP820101.Tr2332.pb2,-0.000861235
474,DPC_GI.pb2,-0.000873327
481,DPC_GR.pb2,-0.000874144
989,CTDD_solventaccess.1.residue75.pb2,-0.000875912
51,CTriad_g2.g1.g2.pb2,-0.000878088
513,DPC_IH.pb2,-0.000920493
978,CTDD_secondarystruct.2.residue50.pb2,-0.000924232
1014,CTDT_hydrophobicity_CASG920101.Tr1331.pb2,-0.000930265
254,CTriad_g6.g2.g2.pb2,-0.000932119
199,CTriad_g5.g1.g3.pb2,-0.000932137
1019,CTDT_hydrophobicity_FASG890101.Tr1221.pb2,-0.000935707
108,CTriad_g3.g2.g3.pb2,-0.000950705
359,PAAC_Xc1.S.pb2,-0.001002638
361,PAAC_Xc1.W.pb2,-0.001029029
515,DPC_IK.pb2,-0.001030263
522,DPC_IS.pb2,-0.001038844
10,CTriad_g1.g2.g3.pb2,-0.001046741
695,DPC_TK.pb2,-0.001067724
672,DPC_SG.pb2,-0.001089807
784,CTDC_hydrophobicity_ENGD860101.G3.pb2,-0.001092031
261,CTriad_g6.g3.g2.pb2,-0.001097269
852,CTDD_hydrophobicity_PONP930101.1.residue25.pb2,-0.001113669
1026,CTDT_polarity.Tr1331.pb2,-0.001124625
351,PAAC_Xc1.G.pb2,-0.001126795
844,CTDD_hydrophobicity_ZIMJ680101.2.residue75.pb2,-0.001133087
872,CTDD_hydrophobicity_CASG920101.2.residue25.pb2,-0.001165005
360,PAAC_Xc1.T.pb2,-0.001167872
184,CTriad_g4.g6.g2.pb2,-0.001179577
879,CTDD_hydrophobicity_CASG920101.3.residue75.pb2,-0.001181603
998,CTDD_solventaccess.3.residue50.pb2,-0.001236814
678,DPC_SN.pb2,-0.001244145
526,DPC_IY.pb2,-0.001249923
769,CTDC_hydrophobicity_PRAM900101.G3.pb2,-0.001297805
811,CTDD_hydrophobicity_PRAM900101.2.residue0.pb2,-0.001297956
155,CTriad_g4.g2.g1.pb2,-0.001338027
65,CTriad_g2.g3.g2.pb2,-0.001350435
704,DPC_TV.pb2,-0.00141827
530,DPC_KE.pb2,-0.001448637
439,DPC_EP.pb2,-0.001454983
614,DPC_PI.pb2,-0.001456227
638,DPC_QN.pb2,-0.001467674
933,CTDD_polarity.2.residue50.pb2,-0.001527135
1027,CTDT_polarity.Tr2332.pb2,-0.00154989
1022,CTDT_normwaalsvolume.Tr1221.pb2,-0.001592716
999,CTDD_solventaccess.3.residue75.pb2,-0.001610099
828,CTDD_hydrophobicity_ARGP820101.2.residue50.pb2,-0.001645404
109,CTriad_g3.g2.g4.pb2,-0.00180649
1001,CTDT_hydrophobicity_PRAM900101.Tr1221.pb2,-0.001966817
694,DPC_TI.pb2,-0.002088251
374,DPC_AI.pb2,-0.002126492
1009,CTDT_hydrophobicity_ZIMJ680101.Tr2332.pb2,-0.002244643
1012,CTDT_hydrophobicity_PONP930101.Tr2332.pb2,-0.002675766
213,CTriad_g5.g3.g3.pb2,-0.003051313
1007,CTDT_hydrophobicity_ZIMJ680101.Tr1221.pb2,-0.003384336
61,CTriad_g2.g2.g5.pb2,-0.003513386
38,CTriad_g1.g6.g3.pb2,-0.00353576
107,CTriad_g3.g2.g2.pb2,-0.003580146
29,CTriad_g1.g5.g1.pb2,-0.003682297
158,CTriad_g4.g2.g4.pb2,-0.003710535
130,CTriad_g3.g5.g4.pb2,-0.003714465
18,CTriad_g1.g3.g4.pb2,-0.003718479
116,CTriad_g3.g3.g4.pb2,-0.003840725
22,CTriad_g1.g4.g1.pb2,-0.00385121
796,CTDC_polarizability.G3.pb2,-0.003888377
114,CTriad_g3.g3.g2.pb2,-0.003938724
62,CTriad_g2.g2.g6.pb2,-0.004046344
54,CTriad_g2.g1.g5.pb2,-0.004047312
576,DPC_ML.pb2,-0.004057435
180,CTriad_g4.g5.g5.pb2,-0.004094503
79,CTriad_g2.g5.g2.pb2,-0.004224343
791,CTDC_polarity.G1.pb2,-0.004342722
3,CTriad_g1.g1.g3.pb2,-0.004947009
802,CTDC_secondarystruct.G3.pb2,-0.005631682
775,CTDC_hydrophobicity_ZIMJ680101.G3.pb2,-0.007113062
781,CTDC_hydrophobicity_CASG920101.G3.pb2,-0.007347744
771,CTDC_hydrophobicity_ARGP820101.G2.pb2,-0.007655524
773,CTDC_hydrophobicity_ZIMJ680101.G1.pb2,-0.008768687
