,var,AUC_loss
304,CTriad_g7.g2.g3.pb1,0
305,CTriad_g7.g2.g4.pb1,0
309,CTriad_g7.g3.g1.pb1,0
312,CTriad_g7.g3.g4.pb1,0
313,CTriad_g7.g3.g5.pb1,0
314,CTriad_g7.g3.g6.pb1,0
315,CTriad_g7.g3.g7.pb1,0
316,CTriad_g7.g4.g1.pb1,0
319,CTriad_g7.g4.g4.pb1,0
322,CTriad_g7.g4.g7.pb1,0
325,CTriad_g7.g5.g3.pb1,0
326,CTriad_g7.g5.g4.pb1,0
327,CTriad_g7.g5.g5.pb1,0
328,CTriad_g7.g5.g6.pb1,0
329,CTriad_g7.g5.g7.pb1,0
330,CTriad_g7.g6.g1.pb1,0
331,CTriad_g7.g6.g2.pb1,0
332,CTriad_g7.g6.g3.pb1,0
333,CTriad_g7.g6.g4.pb1,0
335,CTriad_g7.g6.g6.pb1,0
336,CTriad_g7.g6.g7.pb1,0
337,CTriad_g7.g7.g1.pb1,0
338,CTriad_g7.g7.g2.pb1,0
341,CTriad_g7.g7.g5.pb1,0
343,CTriad_g7.g7.g7.pb1,0
385,DPC_AW.pb1,0
387,DPC_CA.pb1,0
392,DPC_CG.pb1,0
397,DPC_CM.pb1,0
399,DPC_CP.pb1,0
401,DPC_CR.pb1,0
405,DPC_CW.pb1,0
406,DPC_CY.pb1,0
428,DPC_EC.pb1,0
448,DPC_FC.pb1,0
453,DPC_FH.pb1,0
457,DPC_FM.pb1,0
465,DPC_FW.pb1,0
468,DPC_GC.pb1,0
487,DPC_HA.pb1,0
488,DPC_HC.pb1,0
489,DPC_HD.pb1,0
498,DPC_HN.pb1,0
504,DPC_HV.pb1,0
505,DPC_HW.pb1,0
506,DPC_HY.pb1,0
513,DPC_IH.pb1,0
525,DPC_IW.pb1,0
539,DPC_KP.pb1,0
568,DPC_MC.pb1,0
573,DPC_MH.pb1,0
585,DPC_MW.pb1,0
588,DPC_NC.pb1,0
605,DPC_NW.pb1,0
608,DPC_PC.pb1,0
613,DPC_PH.pb1,0
625,DPC_PW.pb1,0
628,DPC_QC.pb1,0
633,DPC_QH.pb1,0
645,DPC_QW.pb1,0
705,DPC_TW.pb1,0
725,DPC_VW.pb1,0
732,DPC_WG.pb1,0
733,DPC_WH.pb1,0
735,DPC_WK.pb1,0
736,DPC_WL.pb1,0
737,DPC_WM.pb1,0
739,DPC_WP.pb1,0
740,DPC_WQ.pb1,0
741,DPC_WR.pb1,0
742,DPC_WS.pb1,0
746,DPC_WY.pb1,0
748,DPC_YC.pb1,0
753,DPC_YH.pb1,0
759,DPC_YP.pb1,0
766,DPC_YY.pb1,0
870,CTDD_hydrophobicity_CASG920101.1.residue100.pb1,0
44,CTriad_g1.g7.g2.pb1,-9.62E-08
449,DPC_FD.pb1,-1.15E-06
171,CTriad_g4.g4.g3.pb1,-1.41E-06
644,DPC_QV.pb1,-1.55E-06
653,DPC_RH.pb1,-1.55E-06
694,DPC_TI.pb1,-1.59E-06
765,DPC_YW.pb1,-1.78E-06
310,CTriad_g7.g3.g2.pb1,-1.82E-06
21,CTriad_g1.g3.g7.pb1,-2.89E-06
631,DPC_QF.pb1,-3.10E-06
459,DPC_FP.pb1,-3.52E-06
339,CTriad_g7.g7.g3.pb1,-3.91E-06
751,DPC_YF.pb1,-4.04E-06
629,DPC_QD.pb1,-4.14E-06
559,DPC_LP.pb1,-4.17E-06
596,DPC_NL.pb1,-4.25E-06
323,CTriad_g7.g5.g1.pb1,-4.95E-06
318,CTriad_g7.g4.g3.pb1,-5.07E-06
250,CTriad_g6.g1.g5.pb1,-5.26E-06
389,DPC_CD.pb1,-5.47E-06
580,DPC_MQ.pb1,-5.72E-06
482,DPC_GS.pb1,-6.23E-06
153,CTriad_g4.g1.g6.pb1,-6.51E-06
877,CTDD_hydrophobicity_CASG920101.3.residue25.pb1,-6.66E-06
750,DPC_YE.pb1,-6.66E-06
581,DPC_MR.pb1,-7.62E-06
276,CTriad_g6.g5.g3.pb1,-8.16E-06
533,DPC_KH.pb1,-8.91E-06
480,DPC_GQ.pb1,-9.12E-06
470,DPC_GE.pb1,-9.16E-06
708,DPC_VC.pb1,-9.55E-06
612,DPC_PG.pb1,-1.00E-05
39,CTriad_g1.g6.g4.pb1,-1.05E-05
161,CTriad_g4.g2.g7.pb1,-1.08E-05
403,DPC_CT.pb1,-1.09E-05
888,CTDD_hydrophobicity_ENGD860101.2.residue50.pb1,-1.17E-05
931,CTDD_polarity.2.residue0.pb1,-1.17E-05
391,DPC_CF.pb1,-1.23E-05
404,DPC_CV.pb1,-1.30E-05
551,DPC_LF.pb1,-1.31E-05
88,CTriad_g2.g6.g4.pb1,-1.35E-05
413,DPC_DH.pb1,-1.48E-05
393,DPC_CH.pb1,-1.56E-05
586,DPC_MY.pb1,-1.63E-05
473,DPC_GH.pb1,-1.64E-05
940,CTDD_polarity.3.residue100.pb1,-1.66E-05
916,CTDD_normwaalsvolume.2.residue0.pb1,-1.87E-05
880,CTDD_hydrophobicity_CASG920101.3.residue100.pb1,-1.88E-05
845,CTDD_hydrophobicity_ZIMJ680101.2.residue100.pb1,-1.96E-05
540,DPC_KQ.pb1,-2.10E-05
727,DPC_WA.pb1,-2.17E-05
1016,CTDT_hydrophobicity_ENGD860101.Tr1221.pb1,-2.21E-05
285,CTriad_g6.g6.g5.pb1,-2.24E-05
451,DPC_FF.pb1,-2.30E-05
966,CTDD_charge.3.residue0.pb1,-2.32E-05
810,CTDD_hydrophobicity_PRAM900101.1.residue100.pb1,-2.40E-05
417,DPC_DM.pb1,-2.40E-05
1002,CTDT_hydrophobicity_PRAM900101.Tr1331.pb1,-2.44E-05
566,DPC_LY.pb1,-2.47E-05
699,DPC_TP.pb1,-2.51E-05
611,DPC_PF.pb1,-2.53E-05
683,DPC_ST.pb1,-2.55E-05
710,DPC_VE.pb1,-2.60E-05
491,DPC_HF.pb1,-2.61E-05
494,DPC_HI.pb1,-2.64E-05
104,CTriad_g3.g1.g6.pb1,-2.69E-05
621,DPC_PR.pb1,-2.73E-05
67,CTriad_g2.g3.g4.pb1,-2.81E-05
607,DPC_PA.pb1,-2.83E-05
863,CTDD_hydrophobicity_PONP930101.3.residue50.pb1,-2.84E-05
495,DPC_HK.pb1,-2.90E-05
583,DPC_MT.pb1,-2.95E-05
956,CTDD_charge.1.residue0.pb1,-3.00E-05
970,CTDD_charge.3.residue100.pb1,-3.19E-05
57,CTriad_g2.g2.g1.pb1,-3.33E-05
738,DPC_WN.pb1,-3.44E-05
690,DPC_TE.pb1,-3.44E-05
110,CTriad_g3.g2.g5.pb1,-3.45E-05
433,DPC_EH.pb1,-3.49E-05
514,DPC_II.pb1,-3.50E-05
458,DPC_FN.pb1,-3.54E-05
617,DPC_PM.pb1,-3.57E-05
685,DPC_SW.pb1,-3.59E-05
20,CTriad_g1.g3.g6.pb1,-3.70E-05
159,CTriad_g4.g2.g5.pb1,-3.78E-05
882,CTDD_hydrophobicity_ENGD860101.1.residue25.pb1,-3.80E-05
569,DPC_MD.pb1,-3.88E-05
669,DPC_SD.pb1,-4.00E-05
668,DPC_SC.pb1,-4.23E-05
408,DPC_DC.pb1,-4.31E-05
227,CTriad_g5.g5.g3.pb1,-4.47E-05
471,DPC_GF.pb1,-4.59E-05
700,DPC_TQ.pb1,-4.69E-05
577,DPC_MM.pb1,-4.75E-05
821,CTDD_hydrophobicity_ARGP820101.1.residue0.pb1,-4.92E-05
460,DPC_FQ.pb1,-5.19E-05
9,CTriad_g1.g2.g2.pb1,-5.30E-05
340,CTriad_g7.g7.g4.pb1,-5.40E-05
901,CTDD_hydrophobicity_FASG890101.2.residue0.pb1,-5.46E-05
103,CTriad_g3.g1.g5.pb1,-5.53E-05
980,CTDD_secondarystruct.2.residue100.pb1,-5.56E-05
623,DPC_PT.pb1,-5.59E-05
564,DPC_LV.pb1,-5.70E-05
371,DPC_AF.pb1,-5.86E-05
616,DPC_PL.pb1,-5.93E-05
188,CTriad_g4.g6.g6.pb1,-5.97E-05
886,CTDD_hydrophobicity_ENGD860101.2.residue0.pb1,-6.11E-05
622,DPC_PS.pb1,-6.13E-05
461,DPC_FR.pb1,-6.29E-05
412,DPC_DG.pb1,-6.33E-05
752,DPC_YG.pb1,-6.35E-05
135,CTriad_g3.g6.g2.pb1,-6.36E-05
806,CTDD_hydrophobicity_PRAM900101.1.residue0.pb1,-6.40E-05
19,CTriad_g1.g3.g5.pb1,-6.42E-05
997,CTDD_solventaccess.3.residue25.pb1,-6.45E-05
260,CTriad_g6.g3.g1.pb1,-6.49E-05
466,DPC_FY.pb1,-6.59E-05
972,CTDD_secondarystruct.1.residue25.pb1,-6.68E-05
677,DPC_SM.pb1,-6.70E-05
151,CTriad_g4.g1.g4.pb1,-6.76E-05
377,DPC_AM.pb1,-6.91E-05
157,CTriad_g4.g2.g3.pb1,-6.91E-05
864,CTDD_hydrophobicity_PONP930101.3.residue75.pb1,-6.96E-05
654,DPC_RI.pb1,-7.04E-05
754,DPC_YI.pb1,-7.37E-05
976,CTDD_secondarystruct.2.residue0.pb1,-7.37E-05
942,CTDD_polarizability.1.residue25.pb1,-7.44E-05
646,DPC_QY.pb1,-7.47E-05
831,CTDD_hydrophobicity_ARGP820101.3.residue0.pb1,-7.68E-05
820,CTDD_hydrophobicity_PRAM900101.3.residue100.pb1,-7.71E-05
938,CTDD_polarity.3.residue50.pb1,-7.89E-05
843,CTDD_hydrophobicity_ZIMJ680101.2.residue50.pb1,-8.07E-05
40,CTriad_g1.g6.g5.pb1,-8.16E-05
552,DPC_LG.pb1,-8.21E-05
423,DPC_DT.pb1,-8.30E-05
456,DPC_FL.pb1,-8.31E-05
965,CTDD_charge.2.residue100.pb1,-8.89E-05
587,DPC_NA.pb1,-9.03E-05
650,DPC_RE.pb1,-9.39E-05
827,CTDD_hydrophobicity_ARGP820101.2.residue25.pb1,-9.50E-05
626,DPC_PY.pb1,-9.54E-05
837,CTDD_hydrophobicity_ZIMJ680101.1.residue25.pb1,-9.65E-05
998,CTDD_solventaccess.3.residue50.pb1,-9.84E-05
897,CTDD_hydrophobicity_FASG890101.1.residue25.pb1,-9.86E-05
636,DPC_QL.pb1,-9.89E-05
550,DPC_LE.pb1,-9.97E-05
511,DPC_IF.pb1,-0.000100234
711,DPC_VF.pb1,-0.000101315
83,CTriad_g2.g5.g6.pb1,-0.00010144
946,CTDD_polarizability.2.residue0.pb1,-0.000101505
379,DPC_AP.pb1,-0.000101638
201,CTriad_g5.g1.g5.pb1,-0.000102775
226,CTriad_g5.g5.g2.pb1,-0.000103261
992,CTDD_solventaccess.2.residue25.pb1,-0.000105055
684,DPC_SV.pb1,-0.000105403
947,CTDD_polarizability.2.residue25.pb1,-0.000105752
682,DPC_SS.pb1,-0.000106543
1011,CTDT_hydrophobicity_PONP930101.Tr1331.pb1,-0.000106663
953,CTDD_polarizability.3.residue50.pb1,-0.000107141
490,DPC_HE.pb1,-0.000107143
698,DPC_TN.pb1,-0.000109715
747,DPC_YA.pb1,-0.000110459
656,DPC_RL.pb1,-0.000110785
689,DPC_TD.pb1,-0.000113285
664,DPC_RV.pb1,-0.000113592
734,DPC_WI.pb1,-0.00011364
867,CTDD_hydrophobicity_CASG920101.1.residue25.pb1,-0.00011525
911,CTDD_normwaalsvolume.1.residue0.pb1,-0.00011647
649,DPC_RD.pb1,-0.000116745
786,CTDC_hydrophobicity_FASG890101.G2.pb1,-0.000119396
426,DPC_DY.pb1,-0.000121221
245,CTriad_g5.g7.g7.pb1,-0.000124815
981,CTDD_secondarystruct.3.residue0.pb1,-0.000125054
1012,CTDT_hydrophobicity_PONP930101.Tr2332.pb1,-0.0001251
54,CTriad_g2.g1.g5.pb1,-0.000125935
279,CTriad_g6.g5.g6.pb1,-0.000127183
507,DPC_IA.pb1,-0.000129936
529,DPC_KD.pb1,-0.000130568
431,DPC_EF.pb1,-0.000131372
730,DPC_WE.pb1,-0.000132226
207,CTriad_g5.g2.g4.pb1,-0.000134012
842,CTDD_hydrophobicity_ZIMJ680101.2.residue25.pb1,-0.000134481
822,CTDD_hydrophobicity_ARGP820101.1.residue25.pb1,-0.000134727
618,DPC_PN.pb1,-0.000134857
85,CTriad_g2.g6.g1.pb1,-0.000135809
38,CTriad_g1.g6.g3.pb1,-0.000135895
936,CTDD_polarity.3.residue0.pb1,-0.000136042
1015,CTDT_hydrophobicity_CASG920101.Tr2332.pb1,-0.000136639
836,CTDD_hydrophobicity_ZIMJ680101.1.residue0.pb1,-0.00013997
209,CTriad_g5.g2.g6.pb1,-0.00014059
75,CTriad_g2.g4.g5.pb1,-0.000141893
478,DPC_GN.pb1,-0.00014348
407,DPC_DA.pb1,-0.000144216
180,CTriad_g4.g5.g5.pb1,-0.000150851
851,CTDD_hydrophobicity_PONP930101.1.residue0.pb1,-0.000151484
444,DPC_EV.pb1,-0.00015233
673,DPC_SH.pb1,-0.00015451
922,CTDD_normwaalsvolume.3.residue25.pb1,-0.00015807
395,DPC_CK.pb1,-0.000159104
875,CTDD_hydrophobicity_CASG920101.2.residue100.pb1,-0.000159733
36,CTriad_g1.g6.g1.pb1,-0.000160009
971,CTDD_secondarystruct.1.residue0.pb1,-0.000162508
763,DPC_YT.pb1,-0.000169329
918,CTDD_normwaalsvolume.2.residue50.pb1,-0.000169749
949,CTDD_polarizability.2.residue75.pb1,-0.000169824
917,CTDD_normwaalsvolume.2.residue25.pb1,-0.000170254
422,DPC_DS.pb1,-0.00017298
948,CTDD_polarizability.2.residue50.pb1,-0.000173447
624,DPC_PV.pb1,-0.000175331
814,CTDD_hydrophobicity_PRAM900101.2.residue75.pb1,-0.000175993
834,CTDD_hydrophobicity_ARGP820101.3.residue75.pb1,-0.00017606
376,DPC_AL.pb1,-0.000176377
73,CTriad_g2.g4.g3.pb1,-0.000178142
847,CTDD_hydrophobicity_ZIMJ680101.3.residue25.pb1,-0.000181328
999,CTDD_solventaccess.3.residue75.pb1,-0.000182138
706,DPC_TY.pb1,-0.000184438
438,DPC_EN.pb1,-0.000184475
643,DPC_QT.pb1,-0.000188521
866,CTDD_hydrophobicity_CASG920101.1.residue0.pb1,-0.000188665
170,CTriad_g4.g4.g2.pb1,-0.000190301
419,DPC_DP.pb1,-0.000190648
884,CTDD_hydrophobicity_ENGD860101.1.residue75.pb1,-0.000195728
959,CTDD_charge.1.residue75.pb1,-0.000196072
37,CTriad_g1.g6.g2.pb1,-0.000198208
1023,CTDT_normwaalsvolume.Tr1331.pb1,-0.000199748
771,CTDC_hydrophobicity_ARGP820101.G2.pb1,-0.000206161
954,CTDD_polarizability.3.residue75.pb1,-0.000208577
964,CTDD_charge.2.residue75.pb1,-0.000209688
726,DPC_VY.pb1,-0.00020996
991,CTDD_solventaccess.2.residue0.pb1,-0.000210097
896,CTDD_hydrophobicity_FASG890101.1.residue0.pb1,-0.000212451
784,CTDC_hydrophobicity_ENGD860101.G3.pb1,-0.000212589
779,CTDC_hydrophobicity_CASG920101.G1.pb1,-0.000214504
414,DPC_DI.pb1,-0.000218091
824,CTDD_hydrophobicity_ARGP820101.1.residue75.pb1,-0.000223679
939,CTDD_polarity.3.residue75.pb1,-0.00022412
536,DPC_KL.pb1,-0.00022476
894,CTDD_hydrophobicity_ENGD860101.3.residue75.pb1,-0.000225019
269,CTriad_g6.g4.g3.pb1,-0.000225057
796,CTDC_polarizability.G3.pb1,-0.000226876
860,CTDD_hydrophobicity_PONP930101.2.residue100.pb1,-0.000228642
983,CTDD_secondarystruct.3.residue50.pb1,-0.000228975
969,CTDD_charge.3.residue75.pb1,-0.000229918
661,DPC_RR.pb1,-0.000231557
978,CTDD_secondarystruct.2.residue50.pb1,-0.000233758
34,CTriad_g1.g5.g6.pb1,-0.000233772
848,CTDD_hydrophobicity_ZIMJ680101.3.residue50.pb1,-0.000234672
1034,CTDT_secondarystruct.Tr1221.pb1,-0.000238926
713,DPC_VH.pb1,-0.000240347
211,CTriad_g5.g3.g1.pb1,-0.000245149
517,DPC_IM.pb1,-0.000246779
594,DPC_NI.pb1,-0.000257469
430,DPC_EE.pb1,-0.00025906
526,DPC_IY.pb1,-0.000267377
828,CTDD_hydrophobicity_ARGP820101.2.residue50.pb1,-0.000268229
665,DPC_RW.pb1,-0.000273629
667,DPC_SA.pb1,-0.000278366
692,DPC_TG.pb1,-0.000280424
311,CTriad_g7.g3.g3.pb1,-0.000280762
893,CTDD_hydrophobicity_ENGD860101.3.residue50.pb1,-0.000290115
895,CTDD_hydrophobicity_ENGD860101.3.residue100.pb1,-0.000292824
899,CTDD_hydrophobicity_FASG890101.1.residue75.pb1,-0.000295203
481,DPC_GR.pb1,-0.000303345
865,CTDD_hydrophobicity_PONP930101.3.residue100.pb1,-0.000304947
996,CTDD_solventaccess.3.residue0.pb1,-0.000305148
819,CTDD_hydrophobicity_PRAM900101.3.residue75.pb1,-0.000305377
943,CTDD_polarizability.1.residue50.pb1,-0.000312409
575,DPC_MK.pb1,-0.000313102
152,CTriad_g4.g1.g5.pb1,-0.000314264
859,CTDD_hydrophobicity_PONP930101.2.residue75.pb1,-0.000315678
941,CTDD_polarizability.1.residue0.pb1,-0.000322222
858,CTDD_hydrophobicity_PONP930101.2.residue50.pb1,-0.000326166
101,CTriad_g3.g1.g3.pb1,-0.000326552
178,CTriad_g4.g5.g3.pb1,-0.000326619
869,CTDD_hydrophobicity_CASG920101.1.residue75.pb1,-0.000328069
944,CTDD_polarizability.1.residue75.pb1,-0.000328408
798,CTDC_charge.G2.pb1,-0.000330736
913,CTDD_normwaalsvolume.1.residue50.pb1,-0.00033251
578,DPC_MN.pb1,-0.000333826
928,CTDD_polarity.1.residue50.pb1,-0.000338257
835,CTDD_hydrophobicity_ARGP820101.3.residue100.pb1,-0.000338653
174,CTriad_g4.g4.g6.pb1,-0.000347024
378,DPC_AN.pb1,-0.000351593
799,CTDC_charge.G3.pb1,-0.00035389
769,CTDC_hydrophobicity_PRAM900101.G3.pb1,-0.000356062
801,CTDC_secondarystruct.G2.pb1,-0.000361517
1032,CTDT_charge.Tr1331.pb1,-0.000364365
904,CTDD_hydrophobicity_FASG890101.2.residue75.pb1,-0.000366883
862,CTDD_hydrophobicity_PONP930101.3.residue25.pb1,-0.0003818
409,DPC_DD.pb1,-0.000383322
502,DPC_HS.pb1,-0.000390126
29,CTriad_g1.g5.g1.pb1,-0.000406581
927,CTDD_polarity.1.residue25.pb1,-0.000411804
829,CTDD_hydrophobicity_ARGP820101.2.residue75.pb1,-0.000413102
601,DPC_NR.pb1,-0.000415079
871,CTDD_hydrophobicity_CASG920101.2.residue0.pb1,-0.000415968
23,CTriad_g1.g4.g2.pb1,-0.000419043
857,CTDD_hydrophobicity_PONP930101.2.residue25.pb1,-0.000421184
72,CTriad_g2.g4.g2.pb1,-0.000421674
878,CTDD_hydrophobicity_CASG920101.3.residue50.pb1,-0.000432928
1003,CTDT_hydrophobicity_PRAM900101.Tr2332.pb1,-0.00043492
1010,CTDT_hydrophobicity_PONP930101.Tr1221.pb1,-0.000438475
219,CTriad_g5.g4.g2.pb1,-0.000441396
791,CTDC_polarity.G1.pb1,-0.000449776
849,CTDD_hydrophobicity_ZIMJ680101.3.residue75.pb1,-0.000452718
903,CTDD_hydrophobicity_FASG890101.2.residue50.pb1,-0.000453722
557,DPC_LM.pb1,-0.000457312
961,CTDD_charge.2.residue0.pb1,-0.000457817
416,DPC_DL.pb1,-0.000460985
128,CTriad_g3.g5.g2.pb1,-0.000462758
86,CTriad_g2.g6.g2.pb1,-0.00046491
770,CTDC_hydrophobicity_ARGP820101.G1.pb1,-0.000468568
773,CTDC_hydrophobicity_ZIMJ680101.G1.pb1,-0.000481377
868,CTDD_hydrophobicity_CASG920101.1.residue50.pb1,-0.000485563
58,CTriad_g2.g2.g2.pb1,-0.000486735
906,CTDD_hydrophobicity_FASG890101.3.residue0.pb1,-0.000488435
767,CTDC_hydrophobicity_PRAM900101.G1.pb1,-0.000493323
841,CTDD_hydrophobicity_ZIMJ680101.2.residue0.pb1,-0.000493509
787,CTDC_hydrophobicity_FASG890101.G3.pb1,-0.000495341
282,CTriad_g6.g6.g2.pb1,-0.000497856
921,CTDD_normwaalsvolume.3.residue0.pb1,-0.000501413
795,CTDC_polarizability.G2.pb1,-0.000503219
783,CTDC_hydrophobicity_ENGD860101.G2.pb1,-0.00050465
844,CTDD_hydrophobicity_ZIMJ680101.2.residue75.pb1,-0.000515614
129,CTriad_g3.g5.g3.pb1,-0.00051981
149,CTriad_g4.g1.g2.pb1,-0.000520909
873,CTDD_hydrophobicity_CASG920101.2.residue50.pb1,-0.000528735
659,DPC_RP.pb1,-0.000530618
861,CTDD_hydrophobicity_PONP930101.3.residue0.pb1,-0.000541398
780,CTDC_hydrophobicity_CASG920101.G2.pb1,-0.000546912
892,CTDD_hydrophobicity_ENGD860101.3.residue25.pb1,-0.000546915
768,CTDC_hydrophobicity_PRAM900101.G2.pb1,-0.000556236
833,CTDD_hydrophobicity_ARGP820101.3.residue50.pb1,-0.000560828
1000,CTDD_solventaccess.3.residue100.pb1,-0.000562894
509,DPC_ID.pb1,-0.000566186
853,CTDD_hydrophobicity_PONP930101.1.residue50.pb1,-0.00057615
1038,CTDT_solventaccess.Tr1331.pb1,-0.000577119
891,CTDD_hydrophobicity_ENGD860101.3.residue0.pb1,-0.000579113
1013,CTDT_hydrophobicity_CASG920101.Tr1221.pb1,-0.000586593
96,CTriad_g2.g7.g5.pb1,-0.000587508
107,CTriad_g3.g2.g2.pb1,-0.000598608
382,DPC_AS.pb1,-0.000602599
951,CTDD_polarizability.3.residue0.pb1,-0.000605396
926,CTDD_polarity.1.residue0.pb1,-0.000612913
777,CTDC_hydrophobicity_PONP930101.G2.pb1,-0.000630032
919,CTDD_normwaalsvolume.2.residue75.pb1,-0.00063425
872,CTDD_hydrophobicity_CASG920101.2.residue25.pb1,-0.000640386
360,PAAC_Xc1.T.pb1,-0.000643605
908,CTDD_hydrophobicity_FASG890101.3.residue50.pb1,-0.000645716
434,DPC_EI.pb1,-0.000651954
838,CTDD_hydrophobicity_ZIMJ680101.1.residue50.pb1,-0.000666559
934,CTDD_polarity.2.residue75.pb1,-0.00067703
914,CTDD_normwaalsvolume.1.residue75.pb1,-0.000677276
826,CTDD_hydrophobicity_ARGP820101.2.residue0.pb1,-0.000678561
929,CTDD_polarity.1.residue75.pb1,-0.000682883
789,CTDC_normwaalsvolume.G2.pb1,-0.00068504
598,DPC_NN.pb1,-0.000688985
169,CTriad_g4.g4.g1.pb1,-0.000691003
989,CTDD_solventaccess.1.residue75.pb1,-0.000709155
794,CTDC_polarizability.G1.pb1,-0.000710416
898,CTDD_hydrophobicity_FASG890101.1.residue50.pb1,-0.000718034
554,DPC_LI.pb1,-0.000733312
907,CTDD_hydrophobicity_FASG890101.3.residue25.pb1,-0.000737846
1030,CTDT_polarizability.Tr2332.pb1,-0.000742853
797,CTDC_charge.G1.pb1,-0.000746533
887,CTDD_hydrophobicity_ENGD860101.2.residue25.pb1,-0.000758392
774,CTDC_hydrophobicity_ZIMJ680101.G2.pb1,-0.000760846
816,CTDD_hydrophobicity_PRAM900101.3.residue0.pb1,-0.000761588
790,CTDC_normwaalsvolume.G3.pb1,-0.000769918
64,CTriad_g2.g3.g1.pb1,-0.000772935
778,CTDC_hydrophobicity_PONP930101.G3.pb1,-0.000772993
1031,CTDT_charge.Tr1221.pb1,-0.000775554
258,CTriad_g6.g2.g6.pb1,-0.000851129
788,CTDC_normwaalsvolume.G1.pb1,-0.000900273
1024,CTDT_normwaalsvolume.Tr2332.pb1,-0.000916443
782,CTDC_hydrophobicity_ENGD860101.G1.pb1,-0.000920237
889,CTDD_hydrophobicity_ENGD860101.2.residue75.pb1,-0.000977004
776,CTDC_hydrophobicity_PONP930101.G1.pb1,-0.000987815
785,CTDC_hydrophobicity_FASG890101.G1.pb1,-0.001018705
802,CTDC_secondarystruct.G3.pb1,-0.001018963
1029,CTDT_polarizability.Tr1331.pb1,-0.00108494
805,CTDC_solventaccess.G3.pb1,-0.001087491
427,DPC_EA.pb1,-0.00109283
321,CTriad_g7.g4.g6.pb1,-0.001099545
602,DPC_NS.pb1,-0.001191214
162,CTriad_g4.g3.g1.pb1,-0.001194214
781,CTDC_hydrophobicity_CASG920101.G3.pb1,-0.001216248
1033,CTDT_charge.Tr2332.pb1,-0.00132478
1025,CTDT_polarity.Tr1221.pb1,-0.001555783
350,PAAC_Xc1.E.pb1,-0.002153768
347,PAAC_Xc1.D.pb1,-0.00219727
535,DPC_KK.pb1,-0.004749639
688,DPC_TC.pb1,-0.00517505
