tre.tip.label	V1	PRT	STY	V4	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Mismatch
IER365GCJ_ADW82150_Hominidae_2009.786111	IER365GCJ	NP	H3N2	Hominidae	0.4	0	0	0.5	0	0.1	Hominidae	TRUE
TMB999AUN_AGK74386_Hominidae_2011.058333	TMB999AUN	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
KOC453KGW_ADW93764_Hominidae_2009.786111	KOC453KGW	NP	H3N2	Hominidae	0.3	0	0	0.4	0	0.3	Hominidae	TRUE
ERP209WDI_APH10418_Hominidae_2016.786111	ERP209WDI	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
LNQ190BTX_AIC64771_Hominidae_2012.580556	LNQ190BTX	NP	H3N2	Hominidae	0	0	0.3	0.3	0	0.4	Suidae	FALSE
EDL560FDC_AID47963_Hominidae_2013.038889	EDL560FDC	NP	H3N2	Hominidae	0.3	0	0	0.2	0	0.5	Suidae	FALSE
GZN864ZDO_AOV82369_Hominidae_2015.069444	GZN864ZDO	NP	H3N2	Hominidae	0.5	0	0.4	0	0	0.1	Avian	FALSE
FAG172ASO_ADX21082_Hominidae_2009.788889	FAG172ASO	NP	H3N2	Hominidae	0.2	0	0	0.2	0	0.6	Suidae	FALSE
KAH290UIV_ADX21073_Hominidae_2009.786111	KAH290UIV	NP	H1N1	Hominidae	0.333333333333333	0	0	0.4	0	0.266666666666667	Hominidae	TRUE
BZN041WEJ_ACZ53968_Suidae_2007.855556	BZN041WEJ	NP	H3N2	Suidae	0	0	0	0.5	0	0.5	Hominidae	FALSE
USD113YXT_AJK00355_Avian_2014.030556	USD113YXT	NP	H7N9	Avian	0	0	0	0.8	0	0.2	Hominidae	FALSE
PXB260WDF_AFY24130_Hominidae_2005	PXB260WDF	NP	H3N2	Hominidae	0	0	0	0.9	0	0.1	Hominidae	TRUE
RWR710PFC_ADT79162_Suidae_1981	RWR710PFC	NP	H3N2	Suidae	0	0	0	1	0	0	Hominidae	FALSE
EGU437EEO_AFR76461_Suidae_1990.597222	EGU437EEO	NP	H3N2	Suidae	0	0	0	0.7	0	0.3	Hominidae	FALSE
VFT416WPY_AFG98856_Hominidae_1972	VFT416WPY	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
ALU536TAA_AFG98867_Hominidae_1972	ALU536TAA	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
DVW787MLS_AFG71957_Hominidae_1972	DVW787MLS	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
WHY587PYB_AGQ47839_Hominidae_2013.530556	WHY587PYB	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
QTH624VMZ_AJS16298_Hominidae_2014	QTH624VMZ	NP	H3N2	Hominidae	0	0	0	0.9	0	0.1	Hominidae	TRUE
AUV579QNM_APO39311_Hominidae_1968	AUV579QNM	NP	H3N2	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
AYW364AUD_AGQ47792_Hominidae_1949	AYW364AUD	NP	H1N1	Hominidae	0	0	0	0.9975	0	0.0025	Hominidae	TRUE
NCC994RFP_ADI77353_Hominidae_2009.322222	NCC994RFP	NP	H1N1	Hominidae	0.233333333333333	0	0.1	0.4	0	0.266666666666667	Hominidae	TRUE
BXU217KWF_AFJ76148_Hominidae_2009.611111	BXU217KWF	NP	H1N1	Hominidae	0.2	0	0	0.1	0	0.7	Suidae	FALSE
OFX898CBH_AEA04358_Hominidae_1947.416667	OFX898CBH	NP	H1N1	Hominidae	0.5	0	0	0.2	0	0.3	Avian	FALSE
STM010QIF_AGQ47780_Hominidae_1946	STM010QIF	NP	H1N1	Hominidae	0.133333333333333	0.1	0	0.4	0	0.366666666666667	Hominidae	TRUE
NVN692BFI_AEM60008_Hominidae_1935	NVN692BFI	NP	H1N1	Hominidae	0.233333333333333	0	0	0.6	0	0.166666666666667	Hominidae	TRUE
VXK976FKW_AFM68958_Hominidae_1934	VXK976FKW	NP	H1N1	Hominidae	0	0	0	1	0	0	Hominidae	TRUE
FMZ465LZA_AGQ47851_Hominidae_1935	FMZ465LZA	NP	H1N1	Hominidae	0.1	0	0	0.8975	0	0.0025	Hominidae	TRUE
NZD467SQK_AIE52505_Hominidae_1976	NZD467SQK	NP	H1N1	Hominidae	0.000883308514958711	0	0	0.99879720266715	0	0.000319488817891374	Hominidae	TRUE
YDR263SPP_AOT22385_Avian_2016.769444	YDR263SPP	NP	H3N2	Avian	0	0	0	1	0	0	Hominidae	FALSE
LGA991BTH_AEX92916_Hominidae_1934	LGA991BTH	NP	H1N1	Hominidae	0.3	0	0	0.5975	0	0.1025	Hominidae	TRUE
UQN125KNZ_AIS23615_Avian_2010.041667	UQN125KNZ	NP	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
EGM497UAN_BAM76345_Avian_2012.769444	EGM497UAN	NP	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
BQE339VHB_ACZ46726_Avian_2002	BQE339VHB	NP	H7N7	Avian	1	0	0	0	0	0	Avian	TRUE
IAX565QRJ_ACZ46727_Avian_2002	IAX565QRJ	NP	H7N7	Avian	1	0	0	0	0	0	Avian	TRUE
DYZ197OGJ_BAS21901_Avian_2014.666667	DYZ197OGJ	NP	H3N2	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
ALW688IOK_AMQ46498_Avian_2010.502778	ALW688IOK	NP	H10N7	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
UZB993FAL_APT36468_Suidae_2016.75	UZB993FAL	NP	H1N1	Suidae	0.5	0	0	0.2	0	0.3	Avian	FALSE
MFD496MMY_BAM71815_Avian_2012.619444	MFD496MMY	NP	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
JHV777DMT_ALB07591_Avian_2015.044444	JHV777DMT	NP	H5N8	Avian	0.3	0	0	0.3	0	0.4	Suidae	FALSE
UVY750TVD_AHN00242_Avian_1981	UVY750TVD	NP	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
FNY915RKR_ABJ09537_Avian_2004	FNY915RKR	NP	H5N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
ZQE554GCU_ACZ46656_Avian_1973	ZQE554GCU	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ICR679OHI_ABV47752_Avian_2004	ICR679OHI	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
WSG284VLT_AAT65371_Avian_1998	WSG284VLT	NP	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
VKA204OPJ_AFX88556_Avian_1986.619444	VKA204OPJ	NP	H6N2	Avian	0.3	0	0	0.4	0	0.3	Hominidae	FALSE
GMY530UYS_AAT65370_Avian_1998	GMY530UYS	NP	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
FIG734LRI_AGE83754_Avian_2011.702778	FIG734LRI	NP	H3N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
DVB476IRP_AGL04215_Avian_2011.555556	DVB476IRP	NP	H1N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
NTL814SJM_AAT65374_Avian_1991	NTL814SJM	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
KER112XIQ_ACF40969_Avian_1991	KER112XIQ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
REC817KNC_ACZ46657_Avian_1999	REC817KNC	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
QGW932YBR_ACZ46659_Avian_2002	QGW932YBR	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AJR151DIC_AEK84692_Avian_2010.25	AJR151DIC	NP	H7N7	Avian	1	0	0	0	0	0	Avian	TRUE
KTM823PRI_ACR27192_Avian_2005	KTM823PRI	NP	H1N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
LKT766QZF_ALX29269_Suidae_2012	LKT766QZF	NP	H1N1	Suidae	0.8	0	0	0	0	0.2	Avian	FALSE
LIQ523WUH_ACZ62766_Suidae_2002.113889	LIQ523WUH	NP	H1N1	Suidae	0.533333333333333	0	0	0	0	0.466666666666667	Avian	FALSE
ICS392SKQ_AKJ82592_Suidae_2010.327778	ICS392SKQ	NP	H3N2	Suidae	0.2	0	0	0.4	0	0.4	Hominidae	FALSE
QRE185WEU_AEQ61386_Suidae_2010.916667	QRE185WEU	NP	H1N1	Suidae	0.7	0	0	0	0	0.3	Avian	FALSE
TGH706VZJ_AUI11428_Suidae_2001	TGH706VZJ	NP	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
KOV683MFL_AFR76572_Suidae_1995	KOV683MFL	NP	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SQO191SFJ_ABQ24011_Avian_2006.002778	SQO191SFJ	NP	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
SQR019YJF_ADN34739_Avian_2008.069444	SQR019YJF	NP	H7N9	Avian	0.997037037037037	0	0	0	0	0.00296296296296296	Avian	TRUE
FCV278QXN_ABD23976_Avian_2005	FCV278QXN	NP	H10N7	Avian	0.2	0	0	0.3	0	0.5	Suidae	FALSE
WSI792BTT_AEK84681_Avian_2010.333333	WSI792BTT	NP	H7N7	Avian	1	0	0	0	0	0	Avian	TRUE
IAS646KRV_AEK84680_Avian_2011	IAS646KRV	NP	H7N7	Avian	1	0	0	0	0	0	Avian	TRUE
MUK733ZYL_ACZ46637_Avian_1997	MUK733ZYL	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
QRN813AOU_AIS23593_Avian_2010.041667	QRN813AOU	NP	H3N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
BUA730PJL_ACZ46702_Avian_1999	BUA730PJL	NP	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
KBB860JXQ_AGT41145_Avian_2000.086111	KBB860JXQ	NP	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
IAT872VUQ_ACZ46709_Avian_1999	IAT872VUQ	NP	H7N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
IOM824GRG_AGT40775_Avian_2000.802778	IOM824GRG	NP	H7N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
HVX334TXE_ACZ46711_Avian_1999	HVX334TXE	NP	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
ESL417WRV_ACZ46713_Avian_1999	ESL417WRV	NP	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
YTF912KWS_AGT40863_Avian_2000.741667	YTF912KWS	NP	H7N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
TUV198WYH_ACZ46701_Avian_1994	TUV198WYH	NP	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
MED553ZED_ACZ46658_Avian_2002	MED553ZED	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
QCZ939JSR_ACZ46594_Avian_2000	QCZ939JSR	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
COL045OCZ_ACZ46645_Avian_2001	COL045OCZ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TGN448KZB_ACZ46598_Avian_2001	TGN448KZB	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ZZT906VGY_ACZ46599_Avian_2001	ZZT906VGY	NP	H5N1	Avian	0.99	0	0	0	0	0.01	Avian	TRUE
YZG469LCR_ACZ46593_Avian_2000	YZG469LCR	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
KIP342YHV_ACZ46589_Avian_1999	KIP342YHV	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
NBH237KKU_ABV47730_Avian_2004	NBH237KKU	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
JZG465PLF_ACZ46655_Avian_1986	JZG465PLF	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
HER666MLM_ACZ46588_Avian_1999	HER666MLM	NP	H5N1	Avian	0.89	0	0	0	0	0.11	Avian	TRUE
SAO093UOR_ACZ46717_Avian_1995	SAO093UOR	NP	H7N3	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
YWJ713LHP_ACZ46718_Avian_1995	YWJ713LHP	NP	H7N3	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
LCV751NIS_AEO52547_Avian_2008.333333	LCV751NIS	NP	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
YRW098JOK_AEM00342_Avian_2006	YRW098JOK	NP	H6N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
JRF509AQK_AGN69167_Avian_2012.083333	JRF509AQK	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
JNK130HSP_AGN69170_Avian_2013.166667	JNK130HSP	NP	H9N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
PPE318EAV_AJJ92384_Avian_2013.95	PPE318EAV	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
DYV177GVR_ADK35398_Avian_2009.113889	DYV177GVR	NP	H9N2	Avian	0.3	0	0	0.5	0	0.2	Hominidae	FALSE
ROA476LMA_ASB32484_Avian_2016.469444	ROA476LMA	NP	H7N9	Avian	1	0	0	0	0	0	Avian	TRUE
NOE399KOD_AIZ69657_Avian_2012	NOE399KOD	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
ORK960USC_ABV47488_Avian_2005	ORK960USC	NP	H9N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
VRN193XPI_AGK23736_Avian_2008.002778	VRN193XPI	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
RLB101BQX_AGC74237_Avian_2012	RLB101BQX	NP	H9N2	Avian	0.5	0.1	0	0.1	0.1	0.2	Avian	TRUE
KIE277LVZ_AGC74238_Avian_2012	KIE277LVZ	NP	H9N2	Avian	0.6	0.1	0	0	0.1	0.2	Avian	TRUE
YNF896DWU_BAM33999_Avian_2012.3	YNF896DWU	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
LPX426YCM_BAM73596_Avian_2012.616667	LPX426YCM	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
XOR173KYL_ACY29877_Avian_2005	XOR173KYL	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
SZI087BCA_APG38621_Avian_2013.152778	SZI087BCA	NP	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
KWT580ACL_ABV46663_Avian_2004	KWT580ACL	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
BVT616EFC_APG38720_Avian_2013.302778	BVT616EFC	NP	H5N1	Avian	0.733333333333333	0	0	0	0	0.266666666666667	Avian	TRUE
ULS703FPR_APG38610_Avian_2013.35	ULS703FPR	NP	H5N1	Avian	0.89	0	0	0	0	0.11	Avian	TRUE
MZA827RCL_APG38643_Avian_2013.258333	MZA827RCL	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
SVL973PDU_APG38632_Avian_2013.186111	SVL973PDU	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TMT214ETD_AGJ73009_Avian_2009.441667	TMT214ETD	NP	H5N1	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
XMB311EQJ_AJE62158_Avian_2013.133333	XMB311EQJ	NP	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
SEG538TER_ACZ46649_Avian_2002	SEG538TER	NP	H5N1	Avian	0.4	0	0	0.4	0	0.2	Avian	TRUE
HDR448WOY_APG39161_Avian_2013.347222	HDR448WOY	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
MID936PFY_APG39172_Avian_2013.35	MID936PFY	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ZJF805VLR_BAM21520_Avian_2012.133333	ZJF805VLR	NP	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
BEC846QTB_BAM76335_Avian_2012.769444	BEC846QTB	NP	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
OGW330PMJ_BAG07131_Avian_2007	OGW330PMJ	NP	H5N3	Avian	0.4	0	0	0	0	0.6	Suidae	FALSE
FME973RRB_BAS21903_Avian_2014.666667	FME973RRB	NP	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
KAN812BMW_ABD65991_Avian_2002	KAN812BMW	NP	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
ZDL704FFH_BAM75585_Avian_2012.772222	ZDL704FFH	NP	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
HHS005FWV_BAM35598_Avian_2012.291667	HHS005FWV	NP	H3N6	Avian	1	0	0	0	0	0	Avian	TRUE
DAN360OTG_ACU82466_Avian_2005.655556	DAN360OTG	NP	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
MWM025KRT_BAM76355_Avian_2012.772222	MWM025KRT	NP	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
BFU426XYT_BAM76325_Avian_2012.772222	BFU426XYT	NP	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
IBC634KSE_BAM76305_Avian_2012.772222	IBC634KSE	NP	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
AEG993HQX_APG38808_Avian_2013.277778	AEG993HQX	NP	H5N1	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
ZGX381YWY_BAM78516_Avian_2012.611111	ZGX381YWY	NP	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
WCB837PGY_BAM71886_Avian_2012.611111	WCB837PGY	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
CST060HKB_BAM78196_Avian_2012.611111	CST060HKB	NP	H5N1	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
IGI851EYP_BAM73606_Avian_2012.611111	IGI851EYP	NP	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
NQT779VSP_BAM78206_Avian_2012.611111	NQT779VSP	NP	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
IYE265RZA_BAR71098_Avian_2013.283333	IYE265RZA	NP	H5N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
TYE212FWR_ADT80606_Avian_2010.933333	TYE212FWR	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
QRP206EBJ_AER09562_Avian_2011	QRP206EBJ	NP	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
JGU233UVI_AER09595_Avian_2011	JGU233UVI	NP	H5N1	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
IIZ969ANJ_ACY06439_Suidae_2007	IIZ969ANJ	NP	H3N2	Suidae	1	0	0	0	0	0	Avian	FALSE
KQE534YRI_ADG59261_Avian_2004	KQE534YRI	NP	H5N1	Avian	0.7	0	0	0.2	0	0.1	Avian	TRUE
TGO474KYP_ALQ12466_Avian_2015.419444	TGO474KYP	NP	H5N1	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
TRQ727JDU_ACE73593_Avian_2008	TRQ727JDU	NP	H5N1	Avian	0.883333333333333	0	0	0	0	0.116666666666667	Avian	TRUE
CIV620GWJ_BAL04276_Avian_2011	CIV620GWJ	NP	H5N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
SUO675QOZ_BAL04286_Avian_2011	SUO675QOZ	NP	H5N1	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
IRO137XAS_BAL04296_Avian_2011	IRO137XAS	NP	H5N1	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
WSM804KAN_BAL04662_Avian_2011	WSM804KAN	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
XGP754UBT_BAL04324_Avian_2011	XGP754UBT	NP	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
TBB378RJW_BAL04467_Avian_2011	TBB378RJW	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
VTO533PLH_BAL04306_Avian_2011	VTO533PLH	NP	H5N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
IML870SRG_BAL14150_Avian_2011.102778	IML870SRG	NP	H5N1	Avian	0.3	0	0	0.2	0	0.5	Suidae	FALSE
HAK890WDN_APG38797_Avian_2013.511111	HAK890WDN	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ONV422ISJ_ACE73584_Avian_2007	ONV422ISJ	NP	H5N1	Avian	0.8	0.1	0	0.1	0	0	Avian	TRUE
VLA897DLA_AHB73805_Avian_2012.2	VLA897DLA	NP	H9N2	Avian	0.2	0	0	0	0	0.8	Suidae	FALSE
SOZ798ZYT_APG39150_Avian_2013.355556	SOZ798ZYT	NP	H5N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
CNF663OQK_APG38775_Avian_2013.433333	CNF663OQK	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TTG830QWI_ACY80358_Avian_2007	TTG830QWI	NP	H5N1	Avian	0.99	0	0	0	0	0.01	Avian	TRUE
CYD362LOW_ACY80351_Avian_2007	CYD362LOW	NP	H5N1	Avian	0.99	0	0	0	0	0.01	Avian	TRUE
YLS489DFC_ACY80353_Avian_2007	YLS489DFC	NP	H5N1	Avian	0.99	0	0	0	0	0.01	Avian	TRUE
RCN911XHA_ACZ46654_Avian_2007	RCN911XHA	NP	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
USW462JAW_ACY80356_Avian_2007	USW462JAW	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
CML818FVJ_ACY80344_Avian_2007	CML818FVJ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
JPL477ZFF_ABV46460_Avian_2003	JPL477ZFF	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
YMB775SNT_ABV46482_Avian_2003	YMB775SNT	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
SYD552AZI_ABV48313_Avian_2004	SYD552AZI	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
BZL721IFQ_ABV47290_Avian_2004	BZL721IFQ	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
DBW349TKH_ACZ46644_Avian_2002	DBW349TKH	NP	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
XGT417JLS_ABV47950_Avian_2003	XGT417JLS	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
KOY047FGV_ABV47191_Avian_2002	KOY047FGV	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
GHB842UHJ_ACZ46641_Avian_2004	GHB842UHJ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
LWS157HMC_ACY80355_Avian_2007	LWS157HMC	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
XIF343PNS_APG38764_Avian_2013.372222	XIF343PNS	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
SRX926WUS_APG38731_Avian_2013.541667	SRX926WUS	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
FBS814NZI_APG38753_Avian_2013.363889	FBS814NZI	NP	H5N1	Avian	0.99	0	0	0	0	0.01	Avian	TRUE
RBY145SMJ_ACH43143_Avian_2006.15	RBY145SMJ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
MWV082QIE_ACH43154_Avian_2006.138889	MWV082QIE	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
VNZ360EAT_ACH43165_Avian_2006.130556	VNZ360EAT	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ZDD147RZP_ABV48203_Avian_2004	ZDD147RZP	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
TDW597RVZ_BAM33989_Avian_2012.297222	TDW597RVZ	NP	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
TEM724YPP_ACZ46609_Avian_1949	TEM724YPP	NP	H10N7	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
NLG055VYE_BAM35588_Avian_2012.291667	NLG055VYE	NP	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHE525TUG_ABV47070_Avian_2002	AHE525TUG	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
BXJ817WSR_ADL64058_Avian_2004.144444	BXJ817WSR	NP	H9N2	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
ZBF164REI_ADL64068_Avian_2004.280556	ZBF164REI	NP	H9N2	Avian	0.7	0	0	0.2	0	0.1	Avian	TRUE
BQP335EPM_AGL96842_Avian_2006.666667	BQP335EPM	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
GGX109PWL_AQW43433_Avian_2014.994444	GGX109PWL	NP	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ERV270WET_ADI79242_Avian_2006.15	ERV270WET	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
MSF284WYQ_ABV47444_Avian_2005	MSF284WYQ	NP	H9N2	Avian	0.6	0	0	0.2	0	0.2	Avian	TRUE
CKD181SKI_ADX99477_Avian_2010.002778	CKD181SKI	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
CUZ541WQZ_ABV47499_Avian_2002	CUZ541WQZ	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
TGB241KEK_ABV47576_Avian_2004	TGB241KEK	NP	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
FWE108TIX_AAT65362_Avian_1998	FWE108TIX	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GRN756IFY_AGG12534_Avian_2010.833333	GRN756IFY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ARH695LZA_AKM14023_Avian_2010.233333	ARH695LZA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NSI419RJF_AGE15559_Avian_2009.733333	NSI419RJF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KOF277YTG_AGE83744_Avian_2011.702778	KOF277YTG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TYE345IVD_AGE83694_Avian_2010.852778	TYE345IVD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OBV673RRK_ACZ46694_Avian_2002	OBV673RRK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DMZ519FBN_ABU62958_Suidae_2006	DMZ519FBN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BTD202PCG_ANK78080_Avian_2007.988889	BTD202PCG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RWZ202FNS_AER09395_Avian_2009.083333	RWZ202FNS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UNA340MLB_AFX88607_Avian_1989.597222	UNA340MLB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MCD853MQE_AEK65204_Avian_2002	MCD853MQE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WON321UUQ_BAM71825_Avian_2012.619444	WON321UUQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CKP709VUR_ADE21696_Avian_2004.083333	CKP709VUR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ZRQ516XWY_ABD65983_Avian_1998	ZRQ516XWY	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SXP802TWK_AGG12524_Avian_2009.747222	SXP802TWK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
