tre.tip.label	V1	PRT	STY	V4	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Mismatch
NOK901NIZ_ABV48133_Avian_2004	NOK901NIZ	PB1	H9N2	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
KPN269LPJ_ABV48254_Avian_2004	KPN269LPJ	PB1	H9N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
EUX489CMZ_ABV48287_Avian_2004	EUX489CMZ	PB1	H9N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
LQY625UQO_ABV48331_Avian_2004	LQY625UQO	PB1	H9N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
EID737ZZV_ABV48395_Avian_2005	EID737ZZV	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
UGK888SWH_ABV47704_Avian_2003	UGK888SWH	PB1	H9N2	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
SWE246TSL_ABV47858_Avian_2003	SWE246TSL	PB1	H9N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
OKF656JTH_ABV46637_Avian_2004	OKF656JTH	PB1	H9N2	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
YBZ156VHJ_ABV46313_Avian_2000	YBZ156VHJ	PB1	H9N2	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
MJH173UDK_ABV48111_Avian_2000	MJH173UDK	PB1	H9N2	Avian	0.7	0	0	0.3	0	0	Avian	TRUE
CFQ918WRG_ADY71220_Suidae_2003.741667	CFQ918WRG	PB1	H1N2	Suidae	1	0	0	0	0	0	Avian	FALSE
RZI120CQD_ABV46324_Avian_2001	RZI120CQD	PB1	H9N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
CUZ541WQZ_ABV47495_Avian_2002	CUZ541WQZ	PB1	H9N2	Avian	0.6	0	0	0.3	0	0.1	Avian	TRUE
VNU520SZN_ABV47539_Avian_2003	VNU520SZN	PB1	H9N2	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
ACM100RSN_ABV47528_Avian_2003	ACM100RSN	PB1	H9N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
BES990SJK_ABV47561_Avian_2004	BES990SJK	PB1	H9N2	Avian	0.5	0	0	0	0	0.5	Avian	TRUE
TGB241KEK_ABV47572_Avian_2004	TGB241KEK	PB1	H9N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
MSF284WYQ_ABV47440_Avian_2005	MSF284WYQ	PB1	H9N2	Avian	0.3	0	0	0.2	0	0.5	Suidae	FALSE
WTQ610WKH_ABV48428_Avian_2005	WTQ610WKH	PB1	H9N2	Avian	0.5	0	0	0	0	0.5	Avian	TRUE
ULP184NIC_ABV48439_Avian_2005	ULP184NIC	PB1	H9N2	Avian	0.5	0	0	0.1	0	0.4	Avian	TRUE
JPI343UEJ_ABV48450_Avian_2005	JPI343UEJ	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
MQS160IVA_ACN59684_Avian_1998.525	MQS160IVA	PB1	H9N2	Avian	0.6	0	0	0.3	0	0.1	Avian	TRUE
ILE686USB_BAS21832_Avian_2014.666667	ILE686USB	PB1	H6N6	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
YIN531WHZ_ACN59704_Avian_2003.219444	YIN531WHZ	PB1	H9N2	Avian	0.4	0	0.1	0.2	0	0.3	Avian	TRUE
SDU960AQA_AEO52590_Avian_2001.666667	SDU960AQA	PB1	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
NPT105FKE_AFC17981_Avian_2011.344444	NPT105FKE	PB1	H9N2	Avian	0.3	0	0.2	0.4	0	0.1	Hominidae	FALSE
ZQE554GCU_ACZ45890_Avian_1973	ZQE554GCU	PB1	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AIU780ZBD_AGG26634_Avian_1986.633333	AIU780ZBD	PB1	H10N7	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
LBJ206TKL_AFR53937_Avian_2009.916667	LBJ206TKL	PB1	H7N1	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
EDS618FZW_AGG12510_Avian_2009.747222	EDS618FZW	PB1	H6N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
OXE038QKG_AAT65267_Avian_1988	OXE038QKG	PB1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
QAY496BRR_ABY81680_Avian_2005	QAY496BRR	PB1	H3N6	Avian	1	0	0	0	0	0	Avian	TRUE
HKA117HTH_ABY81681_Avian_2005	HKA117HTH	PB1	H3N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
VZT972NAZ_ABY81688_Avian_2006	VZT972NAZ	PB1	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ZMJ688EIO_ABY81682_Avian_2005	ZMJ688EIO	PB1	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
SSN503OAF_ABY81684_Avian_2005	SSN503OAF	PB1	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
VKW499CIW_ABY81673_Avian_2004	VKW499CIW	PB1	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
PZO353FMH_ACG80369_Avian_2005	PZO353FMH	PB1	H3N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ZBM614SUS_ABY81663_Avian_2004	ZBM614SUS	PB1	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
NZL616QNH_AET74430_Avian_1990.405556	NZL616QNH	PB1	H3N6	Avian	0.3	0	0	0.7	0	0	Hominidae	FALSE
HDW409RJU_BAG07138_Avian_2007	HDW409RJU	PB1	H5N3	Avian	0.7	0.3	0	0	0	0	Avian	TRUE
RYH831QVX_BAS21824_Avian_2014.666667	RYH831QVX	PB1	H9N2	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
EWV069UWV_BAS21841_Avian_2014.666667	EWV069UWV	PB1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
AMY859YPN_BAS21825_Avian_2014.666667	AMY859YPN	PB1	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
RRV988GFA_BAS21842_Avian_2014.666667	RRV988GFA	PB1	H9N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
JKL222XVU_BAS21818_Avian_2014.666667	JKL222XVU	PB1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
ANN258UFI_BAS21840_Avian_2014.666667	ANN258UFI	PB1	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
CWB095CZW_AGN53176_Avian_2013.280556	CWB095CZW	PB1	H5N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
AJK187SXQ_AIT93105_Avian_2013.194444	AJK187SXQ	PB1	H9N2	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
JRF509AQK_AGN69212_Avian_2012.083333	JRF509AQK	PB1	H9N2	Avian	0.6	0	0	0.2	0	0.2	Avian	TRUE
UTI208EIT_BAS21845_Avian_2014.666667	UTI208EIT	PB1	H9N2	Avian	0.7	0	0	0.3	0	0	Avian	TRUE
YNF896DWU_BAM33996_Avian_2012.3	YNF896DWU	PB1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
LPX426YCM_BAM73593_Avian_2012.616667	LPX426YCM	PB1	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
IYR686ENZ_AGK23675_Avian_2011	IYR686ENZ	PB1	H9N2	Avian	0.4	0	0	0.1	0	0.5	Suidae	FALSE
NKV653VYF_AGK23673_Avian_2011	NKV653VYF	PB1	H9N2	Avian	0.7	0	0	0.2	0	0.1	Avian	TRUE
YPH043ADD_AGK23679_Avian_2011.083333	YPH043ADD	PB1	H9N2	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
HKP062KZU_ACD88616_Avian_2001	HKP062KZU	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
CLQ589EQA_ACN59694_Avian_2004.858333	CLQ589EQA	PB1	H9N2	Avian	0.7	0	0.1	0	0	0.2	Avian	TRUE
ATF287PVA_ACN59824_Avian_2002.969444	ATF287PVA	PB1	H9N2	Avian	0.5	0	0	0.3	0	0.2	Avian	TRUE
WTY037EIE_ABV48461_Avian_2005	WTY037EIE	PB1	H9N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
FFX393YDO_ACN59764_Avian_2002.622222	FFX393YDO	PB1	H9N2	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
PDL231TYB_ACN59724_Avian_2001.275	PDL231TYB	PB1	H9N2	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
EAQ873MRE_ACN59814_Avian_2002.108333	EAQ873MRE	PB1	H9N2	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
FME973RRB_BAS21817_Avian_2014.666667	FME973RRB	PB1	H6N2	Avian	0.1	0	0	0.1	0	0.8	Suidae	FALSE
BSU276JTY_ACT36345_Avian_2002	BSU276JTY	PB1	H9N2	Avian	0.6	0	0	0.3	0	0.1	Avian	TRUE
NBQ708PPL_ACT36347_Avian_2006	NBQ708PPL	PB1	H9N2	Avian	0.5	0	0	0.1	0	0.4	Avian	TRUE
ING955RLZ_ACN59664_Avian_2002.802778	ING955RLZ	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
ISM055SWS_ACF25598_Avian_1992	ISM055SWS	PB1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
IVL692HII_AGN69264_Suidae_1992	IVL692HII	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WJU630FQR_ADH83320_Suidae_2009.344444	WJU630FQR	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QWR042HDD_ADY71588_Suidae_2008.411111	QWR042HDD	PB1	H1N2	Suidae	0.6	0	0	0.2	0	0.2	Avian	FALSE
IYA180HOX_ADZ04725_Suidae_1994.205556	IYA180HOX	PB1	H1N1	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
VAO240MWS_ACF25608_Avian_1990	VAO240MWS	PB1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
IMV758WID_ABR29603_Suidae_1988	IMV758WID	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
XIQ552XHL_ACQ84495_Suidae_1988	XIQ552XHL	PB1	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
RYO235HZS_AEM60099_Suidae_1990	RYO235HZS	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
DPV083ZQP_ABS50119_Suidae_1987	DPV083ZQP	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ODW395QXU_ACD88711_Avian_1988	ODW395QXU	PB1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
CLT107DAO_ACQ84505_Suidae_1988	CLT107DAO	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
AHT885BBC_ACN85534_Suidae_2007.427778	AHT885BBC	PB1	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
LGP424WGL_AEI30065_Suidae_2008.583333	LGP424WGL	PB1	H1N1	Suidae	0.2	0	0	0.1	0	0.7	Suidae	TRUE
ZDA608UYA_AFR75986_Suidae_1990.933333	ZDA608UYA	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KVV624NGQ_AFR76153_Suidae_1993.305556	KVV624NGQ	PB1	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
WNZ342YCA_ACD88524_Avian_1980.002778	WNZ342YCA	PB1	H1N1	Avian	0	0	0	0	0	1	Suidae	FALSE
EWS914PCO_ACN39296_Suidae_2000.452778	EWS914PCO	PB1	H1N1	Suidae	0.4	0	0.1	0.4	0	0.1	Avian	FALSE
RHY338PRV_ADZ05399_Hominidae_2009.505556	RHY338PRV	PB1	H1N1	Hominidae	0.3	0	0	0.3	0	0.4	Suidae	FALSE
JGR464GMJ_BBG92093_Suidae_1982	JGR464GMJ	PB1	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
QVI059HOC_BAK23241_Suidae_2005	QVI059HOC	PB1	H1N1	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
IXU667JWY_BAK23245_Suidae_2005	IXU667JWY	PB1	H1N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
VIA024AUH_BAK23244_Suidae_2004	VIA024AUH	PB1	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ATK566VKY_ADY70583_Suidae_1993.719444	ATK566VKY	PB1	H1N1	Suidae	0.8	0	0	0	0	0.2	Avian	FALSE
ZQM616JRW_ADY70604_Suidae_1993.738889	ZQM616JRW	PB1	H1N1	Suidae	0.8	0	0	0	0	0.2	Avian	FALSE
ZHW911WEP_AFW18191_Avian_2009.4	ZHW911WEP	PB1	H5N1	Avian	0.3	0	0.3	0.1	0	0.3	Avian	TRUE
RIO212CMQ_AFW18202_Avian_2009.4	RIO212CMQ	PB1	H5N1	Avian	0	0	0	0.4	0	0.6	Suidae	FALSE
EEJ889QVN_AFW17419_Avian_2010.305556	EEJ889QVN	PB1	H5N1	Avian	0.5	0	0.1	0.2	0	0.2	Avian	TRUE
LGL066FGP_AFW17299_Avian_2010.166667	LGL066FGP	PB1	H5N1	Avian	0.2	0	0	0.8	0	0	Hominidae	FALSE
RSH561QQU_ACV90504_Avian_2009.191667	RSH561QQU	PB1	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
YXZ853ZXJ_ABR53811_Avian_2006	YXZ853ZXJ	PB1	H5N1	Avian	0.5	0	0	0.3	0	0.2	Avian	TRUE
TMT214ETD_AGJ73013_Avian_2009.441667	TMT214ETD	PB1	H5N1	Avian	0.2	0	0.4	0.4	0	0	Equidae	FALSE
RBY145SMJ_ACH43150_Avian_2006.15	RBY145SMJ	PB1	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
VNZ360EAT_ACH43172_Avian_2006.130556	VNZ360EAT	PB1	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
HTQ475RMK_ACB70600_Avian_2007	HTQ475RMK	PB1	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
BZL721IFQ_ABV47286_Avian_2004	BZL721IFQ	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
EDV883OLA_ABV47297_Avian_2004	EDV883OLA	PB1	H9N2	Avian	0.8	0	0	0.1	0	0.1	Avian	TRUE
ORN464EXL_ABV47319_Avian_2005	ORN464EXL	PB1	H9N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ARE608ALR_ABV47330_Avian_2005	ARE608ALR	PB1	H9N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
NQW278FWW_APG38650_Avian_2013.313889	NQW278FWW	PB1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
BVT616EFC_APG38716_Avian_2013.302778	BVT616EFC	PB1	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
LPF089XEQ_BAZ96250_Avian_2015.858333	LPF089XEQ	PB1	H5N6	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
SRX926WUS_APG38727_Avian_2013.541667	SRX926WUS	PB1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
FUW923EYF_AIG94062_Avian_2011.833333	FUW923EYF	PB1	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
SVL973PDU_APG38628_Avian_2013.186111	SVL973PDU	PB1	H5N1	Avian	0.6	0	0	0.2	0	0.2	Avian	TRUE
WXR388WJR_ARX74405_Avian_2015.086111	WXR388WJR	PB1	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
TDW597RVZ_BAM33986_Avian_2012.297222	TDW597RVZ	PB1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
HSN094ROT_ACN39443_Avian_2007.075	HSN094ROT	PB1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
RTO096EHR_ACN39458_Avian_2007.061111	RTO096EHR	PB1	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
QCI640LID_ACN39454_Avian_2007.061111	QCI640LID	PB1	H5N1	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
UUO840AEG_ACN39445_Avian_2006.997222	UUO840AEG	PB1	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
XUD043CUX_ACN39450_Avian_2006.997222	XUD043CUX	PB1	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
EZA012FQH_APG39190_Avian_2013.513889	EZA012FQH	PB1	H5N1	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
VUR709WPQ_ADG59434_Avian_2006	VUR709WPQ	PB1	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
UUZ900KWU_AEK49864_Avian_2007.841667	UUZ900KWU	PB1	H6N1	Avian	1	0	0	0	0	0	Avian	TRUE
VWD199ANL_AET74419_Avian_1990.402778	VWD199ANL	PB1	H3N6	Avian	0.1	0	0	0.4	0	0.5	Suidae	FALSE
AUV748MJZ_AFX88574_Avian_1986.625	AUV748MJZ	PB1	H6N2	Avian	0.2	0	0	0.8	0	0	Hominidae	FALSE
TPW948XYE_AGG23588_Avian_2009.577778	TPW948XYE	PB1	H10N7	Avian	0.3	0	0	0.6	0	0.1	Hominidae	FALSE
RQV329TDO_AAT65275_Avian_1997	RQV329TDO	PB1	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
AJG288AOB_AAT65259_Avian_1998	AJG288AOB	PB1	H1N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
VPS462VUA_AAT65263_Avian_1998	VPS462VUA	PB1	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
CXA968RPP_ABY81669_Avian_2005	CXA968RPP	PB1	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
ZXS295BGN_AFY05972_Avian_2007.733333	ZXS295BGN	PB1	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
MUD489SPW_AHZ13551_Avian_2005.002778	MUD489SPW	PB1	H4N6	Avian	0.4	0	0	0.5	0	0.1	Hominidae	FALSE
NGX607MLL_AHZ13558_Avian_2005.002778	NGX607MLL	PB1	H4N6	Avian	0.6	0	0	0.2	0	0.2	Avian	TRUE
JPN826ZVH_ACO95720_Avian_2005.002778	JPN826ZVH	PB1	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
TOH994YWG_AEL23180_Avian_2004	TOH994YWG	PB1	H7N3	Avian	0.3	0	0	0.5	0	0.2	Hominidae	FALSE
LAB891IQC_AEL23182_Avian_2003	LAB891IQC	PB1	H7N3	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
LCA897ZYS_AEL23183_Avian_2002	LCA897ZYS	PB1	H7N3	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
OMJ493SNB_AFY05899_Avian_2007.736111	OMJ493SNB	PB1	H3N8	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
UNX773ODB_AHB73432_Avian_2013.041667	UNX773ODB	PB1	H9N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
DBQ393JVV_ADH96246_Avian_2007.588889	DBQ393JVV	PB1	H3N8	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
KGF820PZO_AGG26590_Avian_1987.386111	KGF820PZO	PB1	H10N7	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
BBQ651RZP_AHB23842_Suidae_2009.094444	BBQ651RZP	PB1	H1N1	Suidae	0.1	0.1	0	0.5	0	0.3	Hominidae	FALSE
FUJ974YWB_AGE15526_Avian_2009.733333	FUJ974YWB	PB1	H1N1	Avian	0.4	0	0.1	0.5	0	0	Hominidae	FALSE
BFU426XYT_BAM76322_Avian_2012.772222	BFU426XYT	PB1	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
BJW186VSG_ACZ45952_Avian_2000	BJW186VSG	PB1	H7N3	Avian	0.6	0	0	0.4	0	0	Avian	TRUE
CEC877SFP_AGI02471_Avian_2011.283333	CEC877SFP	PB1	H5N2	Avian	0.8	0	0	0.2	0	0	Avian	TRUE
QJL927ZBJ_BAS21829_Avian_2014.666667	QJL927ZBJ	PB1	H6N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
TUE197HPI_AAT65249_Avian_1997	TUE197HPI	PB1	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
RTC852UOO_AAT65252_Avian_2000	RTC852UOO	PB1	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
FJX318NEE_AGL52446_Avian_2009	FJX318NEE	PB1	H10N7	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
MNN501HAC_ABD61021_Avian_2003	MNN501HAC	PB1	H9N2	Avian	0.4	0	0.2	0.1	0	0.3	Avian	TRUE
TTF644CIB_AEM75225_Avian_2009.761111	TTF644CIB	PB1	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
EQI942MSJ_ACT84538_Avian_2008.408333	EQI942MSJ	PB1	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
WUC121FGW_AFY24018_Hominidae_2009.838889	WUC121FGW	PB1	H1N1	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
COT741VVQ_AFY24056_Hominidae_2009.913889	COT741VVQ	PB1	H1N1	Hominidae	0.3	0	0.2	0.1	0	0.4	Suidae	FALSE
YIL177JZP_AFY24028_Hominidae_2009.858333	YIL177JZP	PB1	H1N1	Hominidae	0.3	0	0	0.5	0	0.2	Hominidae	TRUE
CFM213BFU_AFY24007_Hominidae_2009.780556	CFM213BFU	PB1	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
SGJ360PKA_AFY24095_Hominidae_2010.105556	SGJ360PKA	PB1	H1N1	Hominidae	0.2	0	0	0.4	0	0.4	Hominidae	TRUE
SAK520HKG_AHB24774_Suidae_2011.805556	SAK520HKG	PB1	H3N2	Suidae	0	0	0	0.6	0	0.4	Hominidae	FALSE
FJQ291TRG_AEN68512_Suidae_2010.855556	FJQ291TRG	PB1	H3N2	Suidae	0.4	0	0	0.2	0	0.4	Avian	FALSE
CDL944HGH_AER09276_Suidae_2010.916667	CDL944HGH	PB1	H3N2	Suidae	0.3	0	0	0.1	0	0.6	Suidae	TRUE
TVO578ZJJ_AFY24085_Hominidae_2010.047222	TVO578ZJJ	PB1	H1N1	Hominidae	0.2	0	0.1	0.5	0	0.2	Hominidae	TRUE
XHO918IFW_AEN68531_Suidae_2011.013889	XHO918IFW	PB1	H3N2	Suidae	0.2	0	0	0.4	0	0.4	Hominidae	FALSE
UMA110HTL_AEO37548_Hominidae_2010.669444	UMA110HTL	PB1	H1N1	Hominidae	0.4	0	0	0.6	0	0	Hominidae	TRUE
OVT951DAK_ADC32524_Suidae_2009.480556	OVT951DAK	PB1	H1N1	Suidae	0.1	0	0.1	0.6	0	0.2	Hominidae	FALSE
JXV794GUV_ADV17291_Hominidae_2010.069444	JXV794GUV	PB1	H1N1	Hominidae	0.5	0	0	0.5	0	0	Avian	FALSE
SQD889IHJ_AEA02267_Suidae_2010.052778	SQD889IHJ	PB1	H1N1	Suidae	0.5	0	0	0.4	0	0.1	Avian	FALSE
MLS310NRW_AHM99006_Hominidae_2009	MLS310NRW	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
VQV775TRB_AHB52276_Suidae_2010.013889	VQV775TRB	PB1	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
RWG229HIN_AGW83115_Hominidae_2010.722222	RWG229HIN	PB1	H1N1	Hominidae	0.1	0	0	0.1	0.1	0.7	Suidae	FALSE
LRC362JAJ_AGW83137_Hominidae_2010.627778	LRC362JAJ	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
EMY648VPE_AEC53392_Hominidae_2009.477778	EMY648VPE	PB1	H1N1	Hominidae	0.1	0	0	0.7	0	0.2	Hominidae	TRUE
HOX906SEY_AIT92397_Hominidae_2011.180556	HOX906SEY	PB1	H1N1	Hominidae	0.3	0	0	0.3	0	0.4	Suidae	FALSE
GNW622TCU_ASU06487_Hominidae_2009	GNW622TCU	PB1	H1N1	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
SGX561SUC_AFA26284_Hominidae_2009.805556	SGX561SUC	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
ZAZ642FND_AHJ57392_Suidae_2012.697222	ZAZ642FND	PB1	H1N1	Suidae	0.3	0	0	0.4	0	0.3	Hominidae	FALSE
DIO970AYU_AHJ57391_Suidae_2012.508333	DIO970AYU	PB1	H1N1	Suidae	0.2	0	0	0.4	0	0.4	Hominidae	FALSE
ZAQ556NRJ_AGW83192_Hominidae_2011.947222	ZAQ556NRJ	PB1	H1N1	Hominidae	0	0	0	0.2	0	0.8	Suidae	FALSE
AUB181FXA_AGW83269_Hominidae_2011.833333	AUB181FXA	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
TEH412SCI_AHY84573_Hominidae_2009.8	TEH412SCI	PB1	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
VSA822LIU_AEA29310_Suidae_2009.666667	VSA822LIU	PB1	H1N1	Suidae	0.1	0	0	0.2	0	0.7	Suidae	TRUE
KWR415PVS_ADV74752_Suidae_2009.647222	KWR415PVS	PB1	H1N1	Suidae	0.2	0	0	0.3	0	0.5	Suidae	TRUE
ZWS592GTT_AEN68522_Suidae_2010.852778	ZWS592GTT	PB1	H3N2	Suidae	0.7	0	0.2	0	0	0.1	Avian	FALSE
XBC781GEZ_ADZ04716_Hominidae_2009.538889	XBC781GEZ	PB1	H1N1	Hominidae	0.2	0	0	0.4	0.1	0.3	Hominidae	TRUE
HRZ884BMP_AKL90889_Hominidae_2012.030556	HRZ884BMP	PB1	H1N1	Hominidae	0	0	0	0.02	0	0.98	Suidae	FALSE
PYK011LUA_AKL90937_Hominidae_2012.072222	PYK011LUA	PB1	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
WVY742JHG_AHM98960_Hominidae_2009	WVY742JHG	PB1	H1N1	Hominidae	0.5	0	0	0.3	0	0.2	Avian	FALSE
XTS866RIZ_AKL90999_Hominidae_2012.027778	XTS866RIZ	PB1	H1N1	Hominidae	0	0	0	0.2	0	0.8	Suidae	FALSE
JXG366FFI_ATJ02248_Suidae_2016.422222	JXG366FFI	PB1	H1N1	Suidae	0.2	0	0	0.6	0	0.2	Hominidae	FALSE
TWS535NXX_AGW83126_Hominidae_2009.5	TWS535NXX	PB1	H1N1	Hominidae	0	0	0	0.2	0	0.8	Suidae	FALSE
CNC183VZF_AGW83148_Hominidae_2009.502778	CNC183VZF	PB1	H1N1	Hominidae	0.1	0	0	0.3	0	0.6	Suidae	FALSE
HIK002UFM_AHM98929_Hominidae_2009	HIK002UFM	PB1	H1N1	Hominidae	0.1	0	0	0.2	0	0.7	Suidae	FALSE
BLI244EKL_AHM99028_Hominidae_2009	BLI244EKL	PB1	H1N1	Hominidae	0.1	0	0	0.2	0	0.7	Suidae	FALSE
OWU033DFT_AGB13138_Hominidae_2011.069444	OWU033DFT	PB1	H1N1	Hominidae	0.1	0	0	0.6	0	0.3	Hominidae	TRUE
YPS112NSU_ADZ05389_Hominidae_2009.388889	YPS112NSU	PB1	H1N1	Hominidae	0.4	0	0	0.2	0	0.4	Avian	FALSE
OAP618GQP_AIT92348_Hominidae_2013.080556	OAP618GQP	PB1	H1N1	Hominidae	0.1	0	0	0.4	0	0.5	Suidae	FALSE
HQK317FQD_ASU06483_Hominidae_2012.941667	HQK317FQD	PB1	H1N1	Hominidae	0.2	0	0	0.4	0	0.4	Hominidae	TRUE
