tre.tip.label	UID	PRT	STY	HOST	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Matched
ABI84598_MHP499CVF_Avian_1997.2	MHP499CVF	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48564_WAT160NKJ_Avian_1998	WAT160NKJ	HA	H5N2	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
ACZ48561_JBW252MDO_Avian_1996	JBW252MDO	HA	H5N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
ACZ48570_JNI000NTR_Avian_1994	JNI000NTR	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48573_AAG906BJZ_Avian_1995	AAG906BJZ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ36896_SRG539TOZ_Avian_1994	SRG539TOZ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48569_LWP650ILV_Avian_1994	LWP650ILV	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACL79946_CWM344BJG_Avian_1994	CWM344BJG	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48568_CAG259SGN_Avian_1995	CAG259SGN	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48579_PBK460LJZ_Avian_1996	PBK460LJZ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AKH14656_ZXW484ELL_Avian_2013.377778	ZXW484ELL	HA	H5N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
AKH14668_WWW015UXS_Avian_2015.077778	WWW015UXS	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AHI97256_TYD538SSB_Avian_2012.930556	TYD538SSB	HA	H5N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
AGO02528_LJI275MCB_Avian_2012.122222	LJI275MCB	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHZ96083_JIL887VSQ_Avian_2012.352778	JIL887VSQ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AKH14644_DXG026XAM_Avian_2014.294444	DXG026XAM	HA	H5N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
AHI97304_GAB168BIT_Avian_2013.077778	GAB168BIT	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48572_XZB454WVI_Avian_1995	XZB454WVI	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABB88379_CKT721SPX_Avian_1994	CKT721SPX	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48574_JRE639ESP_Avian_1995	JRE639ESP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALQ12539_RZH456CEU_Suidae_2014.794444	RZH456CEU	HA	H5N2	Suidae	1	0	0	0	0	0	Avian	FALSE
ACF25521_UXW357ZYZ_Avian_1986	UXW357ZYZ	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ACI41038_FEB429MQH_Avian_1986	FEB429MQH	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ACZ48581_QHI137KLE_Avian_1986	QHI137KLE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48577_VJF771ZIY_Avian_1986	VJF771ZIY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACL79911_AVI377QFM_Avian_1984	AVI377QFM	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AEZ68708_BDC799CSV_Avian_1983	BDC799CSV	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ48582_XRG317LOH_Avian_1983	XRG317LOH	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AEZ68707_DDL651TWK_Avian_1983	DDL651TWK	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99793_QLB938GII_Avian_1983	QLB938GII	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACF36754_ZDS756TUR_Avian_1983	ZDS756TUR	HA	H5N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
ACK99355_AVM792PWG_Avian_1982	AVM792PWG	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99829_FFH908RLN_Avian_1983	FFH908RLN	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99805_XGK020GMJ_Avian_1983	XGK020GMJ	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AHM99769_XEU433MEA_Avian_1983	XEU433MEA	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99781_NNR108QHL_Avian_1983	NNR108QHL	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHN00908_BIX739IZM_Avian_1982	BIX739IZM	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99745_TFB015TGO_Avian_1982	TFB015TGO	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHM99757_WMJ528PDQ_Avian_1982	WMJ528PDQ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AJM70505_KSB603SUF_Avian_1985	KSB603SUF	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APC57899_VRR509VAD_Avian_1984	VRR509VAD	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHN03351_CPD946BMT_Avian_1976	CPD946BMT	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHN03597_ZFT138OKA_Avian_1976	ZFT138OKA	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AHN03609_FWA268OOI_Avian_1976	FWA268OOI	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AHN03339_EFB246JMR_Avian_1976	EFB246JMR	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AHN02386_PJS977ELY_Avian_1975	PJS977ELY	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ACZ36906_GPK988OMN_Avian_1972	GPK988OMN	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABW97492_YAW320JQK_Avian_1992.002778	YAW320JQK	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABB87281_QPN738VVB_Avian_1989.311111	QPN738VVB	HA	H5N3	Avian	1	0	0	0	0	0	Avian	TRUE
ABB87042_AIF797VPP_Avian_1976.613889	AIF797VPP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ANG55854_EQE567MAS_Avian_2015.730556	EQE567MAS	HA	H5N3	Avian	1	0	0	0	0	0	Avian	TRUE
AHN02362_BSP705USU_Avian_1975	BSP705USU	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABI84816_MIJ889LQP_Avian_1988	MIJ889LQP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AGL57609_KFU605HRS_Avian_2001	KFU605HRS	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABG88245_FQD543FXX_Avian_1988.788889	FQD543FXX	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACF25679_UCX931YXT_Avian_1987	UCX931YXT	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACZ36905_XFL430SKO_Avian_1993	XFL430SKO	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AFK73114_WVB255ZNE_Avian_2004.994444	WVB255ZNE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ABI84603_YCZ761RKA_Avian_1981.775	YCZ761RKA	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALH21345_BMW143AUY_Avian_2015.275	BMW143AUY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19058_DOA726LDM_Avian_2015.283333	DOA726LDM	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19441_RTK922FKE_Avian_2015.005556	RTK922FKE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APO39487_WUY518BDK_Avian_2015.241667	WUY518BDK	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ANM72572_HTM616STW_Avian_2015.319444	HTM616STW	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APO39559_WXM958SJU_Avian_2015.255556	WXM958SJU	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALH21298_OJV510ZON_Avian_2015.305556	OJV510ZON	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALH21333_YCH013AHD_Avian_2015.25	YCH013AHD	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19525_JVN709ZEI_Avian_2015.011111	JVN709ZEI	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19082_HCJ480IDQ_Avian_2014.997222	HCJ480IDQ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AJM70598_YMP530TZM_Avian_2014.997222	YMP530TZM	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19046_NRN974HML_Avian_2015.202778	NRN974HML	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AJW32169_TID539ZIP_Avian_2014.922222	TID539ZIP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AOT22442_EGB577LLH_Avian_2016.613889	EGB577LLH	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19094_YME735UJT_Avian_2014.977778	YME735UJT	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APO39391_CTT175EMP_Avian_2015.175	CTT175EMP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APO39427_BHW597RWE_Avian_2015.183333	BHW597RWE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AJM70554_EIE486XNM_Avian_2014.994444	EIE486XNM	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AJE30344_PFJ004LZN_Avian_2014.936111	PFJ004LZN	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19333_FLG312QOV_Avian_2015.047222	FLG312QOV	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AKC91359_WEF447IWA_Avian_2015.097222	WEF447IWA	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AKV57765_YGS105GCL_Avian_2015.05	YGS105GCL	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19250_WNA460CJX_Avian_2014.977778	WNA460CJX	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ARI67056_KJJ447LHY_Avian_2015.044444	KJJ447LHY	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19106_LZP969FCZ_Avian_2014.994444	LZP969FCZ	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ALT19202_VUM365EXQ_Avian_2014.994444	VUM365EXQ	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AJM70617_OAD517WYP_Avian_2015.022222	OAD517WYP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
BAV72112_VIV578ION_Avian_2014.880556	VIV578ION	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ALT19345_BXD893III_Avian_2015.047222	BXD893III	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AMK09534_ZEG240PME_Avian_2015.102778	ZEG240PME	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AMK09570_WMM038XPG_Avian_2015.030556	WMM038XPG	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ALB07376_BPW886UUZ_Avian_2015.044444	BPW886UUZ	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AMK09450_DWR031OQM_Avian_2015.022222	DWR031OQM	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ALB07388_IMB453IRP_Avian_2015.044444	IMB453IRP	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24325_DTR974NGQ_Avian_2014.102778	DTR974NGQ	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24541_JVY629XKW_Avian_2014.058333	JVY629XKW	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AIA61772_OGR789VMB_Avian_2014.052778	OGR789VMB	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AHM24313_RVN332ROP_Avian_2014.102778	RVN332ROP	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHZ95753_MRF120QPU_Avian_2014.094444	MRF120QPU	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24589_WON849SZT_Avian_2014.055556	WON849SZT	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
BAO74193_ORF854MNE_Avian_2014.283333	ORF854MNE	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24433_OEE772KLH_Avian_2014.072222	OEE772KLH	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24685_OUF493DGT_Avian_2014.05	OUF493DGT	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24505_KKK587ORI_Avian_2014.061111	KKK587ORI	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AIA61757_PEZ998PTI_Avian_2014.052778	PEZ998PTI	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AIA61759_NWZ066CGA_Avian_2014.052778	NWZ066CGA	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ANM71648_DNU095HXG_Avian_2014.119444	DNU095HXG	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AHM24349_IJX974YBJ_Avian_2014.083333	IJX974YBJ	HA	H5N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AIA61763_RJF588WHQ_Avian_2014.052778	RJF588WHQ	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ANM71647_RWF827TPM_Avian_2014.119444	RWF827TPM	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AJS16153_DJT779RYP_Avian_2014.083333	DJT779RYP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ANW84040_VGU907JLK_Avian_2016.305556	VGU907JLK	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
APC58206_EZW693DCB_Avian_2016.083333	EZW693DCB	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AOC37812_AOV640IMC_Avian_2015.819444	AOV640IMC	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
APW83909_DDH831OUW_Avian_2015.888889	DDH831OUW	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
BAW18945_NQS181IQZ_Avian_2016.883333	NQS181IQZ	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
BBA46982_GUP331SVL_Avian_2016.936111	GUP331SVL	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
ATG84616_WKT889PYF_Avian_2016.225	WKT889PYF	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
AKV57817_NZU597DKH_Suidae_2014.463889	NZU597DKH	HA	H5N6	Suidae	1	0	0	0	0	0	Avian	FALSE
ASJ76990_HCU028BXY_Avian_2015.861111	HCU028BXY	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
BAV44891_IWB871VUX_Avian_2015.858333	IWB871VUX	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
ATG84613_LGH147KSN_Avian_2016.386111	LGH147KSN	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
AJS16156_TRF748DMX_Avian_2014.602778	TRF748DMX	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AJD12178_BLQ213ZMA_Avian_2014.127778	BLQ213ZMA	HA	H5N6	Avian	1	0	0	0	0	0	Avian	TRUE
ARU07106_UGM518CIM_Avian_2017.138889	UGM518CIM	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
ATE48569_RMY467MSK_Avian_2017.019444	RMY467MSK	HA	H5N8	Avian	1	0	0	0	0	0	Avian	TRUE
AFK13944_XJS680JIE_Avian_2010.072222	XJS680JIE	HA	H5N5	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
ALE66393_FRX303HPX_Avian_2012.972222	FRX303HPX	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFJ18959_VJH066RGT_Avian_2007.916667	VJH066RGT	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFJ18989_WKP358FDO_Avian_2010.083333	WKP358FDO	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABY67919_SLX039ESB_Avian_2007	SLX039ESB	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AGH25310_OGG979YNK_Suidae_2009	OGG979YNK	HA	H5N1	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
AGO18159_BGM873YKA_Avian_2012.575	BGM873YKA	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ATI21283_XXG108DSA_Suidae_2015	XXG108DSA	HA	H5N1	Suidae	1	0	0	0	0	0	Avian	FALSE
AER09528_PSU796TLS_Avian_2011	PSU796TLS	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFJ18979_HTS327MCC_Avian_2010.166667	HTS327MCC	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AIE49299_XCW919JVK_Suidae_2011.155556	XCW919JVK	HA	H5N1	Suidae	1	0	0	0	0	0	Avian	FALSE
AKI82374_GTK598KYI_Avian_2007	GTK598KYI	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AQW43987_FUR084VOS_Avian_2016.058333	FUR084VOS	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABU99092_FDA342DVQ_Avian_2006	FDA342DVQ	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ACR49192_KHL977EKU_Avian_2005	KHL977EKU	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEP37323_CZO008AEX_Avian_2011.225	CZO008AEX	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AGQ80927_XAO451HAV_Avian_2012.347222	XAO451HAV	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFV68529_QNU474MME_Avian_2012.05	QNU474MME	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AGQ80926_JWZ664YOZ_Avian_2012.05	JWZ664YOZ	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEP37319_RVR067RQD_Avian_2011.05	RVR067RQD	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AHB73392_XFT377ECF_Avian_2011.158333	XFT377ECF	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AHB73312_HXI893THV_Avian_2011.363889	HXI893THV	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEP84527_NCG796ZBF_Avian_2011.247222	NCG796ZBF	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFV68526_QTK781RGO_Avian_2011.675	QTK781RGO	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEP37318_MGR046UJX_Avian_2010.986111	MGR046UJX	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEP37320_NXP822OME_Avian_2011.052778	NXP822OME	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AHA11495_TWN706MZB_Avian_2013.083333	TWN706MZB	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AKC44569_AQX131WVH_Avian_2014.894444	AQX131WVH	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AKQ44127_LTA384SAY_Avian_2014.072222	LTA384SAY	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AIX94889_VKR279YMS_Avian_2013	VKR279YMS	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AIX94851_OUV512XGK_Avian_2013	OUV512XGK	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AIX94877_BXL595ELG_Avian_2013	BXL595ELG	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AIX94865_CVS506RFF_Avian_2013	CVS506RFF	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AFW17389_WDG132MGV_Avian_2010.166667	WDG132MGV	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AHB72944_VIP134NWJ_Avian_2010.072222	VIP134NWJ	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
BAV17034_COG955UPT_Avian_2009	COG955UPT	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEX40658_RVP748YEC_Avian_2008.047222	RVP748YEC	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ACV90501_RSH561QQU_Avian_2009.191667	RSH561QQU	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
BAD89315_DON219TSU_Avian_2004	DON219TSU	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
BAD89325_DXM330WFT_Avian_2004	DXM330WFT	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AEK65158_BRJ495ANI_Avian_2005	BRJ495ANI	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABQ09845_FRA146ZAV_Avian_2005	FRA146ZAV	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABQ09851_NTG963GKD_Avian_2005	NTG963GKD	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABQ09843_SIY582KCU_Avian_2005	SIY582KCU	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ADM95453_MXL173JLU_Avian_2005.105556	MXL173JLU	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ANN44977_EPK971DIY_Suidae_2014.838889	EPK971DIY	HA	H5N1	Suidae	1	0	0	0	0	0	Avian	FALSE
AAW59408_PGZ256ZBC_Avian_2004	PGZ256ZBC	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ADG59057_DLY240AAP_Avian_2009	DLY240AAP	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AHY95115_AUO158JQK_Avian_2010.333333	AUO158JQK	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AGN53178_CWB095CZW_Avian_2013.280556	CWB095CZW	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AFR60992_PBE734YYP_Avian_2011.280556	PBE734YYP	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ADR78657_UDR600WIK_Avian_2008.916667	UDR600WIK	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AGH25309_OUY289DPQ_Suidae_2008.916667	OUY289DPQ	HA	H5N1	Suidae	1	0	0	0	0	0	Avian	FALSE
ADG59049_RIR564QVX_Avian_2006	RIR564QVX	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ABK34764_AYG667BVI_Avian_2006	AYG667BVI	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ADG59052_JNM760KYR_Avian_2006	JNM760KYR	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AIZ06746_XRL580LEQ_Avian_2008	XRL580LEQ	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AEX30611_REW642HXO_Avian_2008.430556	REW642HXO	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ACA47450_TBV014JLW_Avian_2001	TBV014JLW	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
AJW32133_VQV419JEN_Avian_2006.683333	VQV419JEN	HA	H5N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
AGY42234_QGW932YBR_Avian_2002	QGW932YBR	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06875_FWA511JAD_Avian_2007.833333	FWA511JAD	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06889_SYA355TFM_Avian_2007.833333	SYA355TFM	HA	H5N3	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06864_MJD712RNQ_Avian_2006.916667	MJD712RNQ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06887_LKS718CKI_Avian_2007.833333	LKS718CKI	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06888_FCT622PXD_Avian_2007.833333	FCT622PXD	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06877_QBZ142JIE_Avian_2007.833333	QBZ142JIE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AFP99735_IIQ658LLY_Avian_2006.922222	IIQ658LLY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06873_NNE640YYY_Avian_2007.833333	NNE640YYY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06886_OJE096WPP_Avian_2007.833333	OJE096WPP	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06866_JNY069WTB_Avian_2007	JNY069WTB	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06867_OWY387DHD_Avian_2007	OWY387DHD	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06874_XOV630KXY_Avian_2007.833333	XOV630KXY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06868_TQD182EDZ_Avian_2007.75	TQD182EDZ	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06869_VRK506AWM_Avian_2007.75	VRK506AWM	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06865_UJP550HHY_Avian_2007	UJP550HHY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06881_IJT498YCY_Avian_2007.833333	IJT498YCY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06876_GWH352JQE_Avian_2007.833333	GWH352JQE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06885_UFT296UTY_Avian_2007.833333	UFT296UTY	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06882_JKY773ZCB_Avian_2007.833333	JKY773ZCB	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AFR11223_MNJ500IPL_Avian_2009.738889	MNJ500IPL	HA	H5N1	Avian	1	0	0	0	0	0	Avian	TRUE
ADZ54073_FKL852KGU_Avian_2009.666667	FKL852KGU	HA	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
AFP99724_TZS486NFA_Avian_2006.897222	TZS486NFA	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
ACR27175_XVS400PPI_Avian_2001.647222	XVS400PPI	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
BAG07140_HDW409RJU_Avian_2007	HDW409RJU	HA	H5N3	Avian	1	0	0	0	0	0	Avian	TRUE
ADE06884_HXH417ZWO_Avian_2007.833333	HXH417ZWO	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
AFP99746_LMP341LHY_Avian_2008.905556	LMP341LHY	HA	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
ADE06856_ZQQ923SEE_Avian_2005.916667	ZQQ923SEE	HA	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
