tre.tip.label	V1	PRT	STY	V4	Avian	Canidae	Equidae	Hominidae	Phyllostomidae	Suidae	Prediction	Mismatch
DLJ022NUL_AEK49720_Avian_2008.952778	DLJ022NUL	PB2	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
TPW948XYE_AGG23590_Avian_2009.577778	TPW948XYE	PB2	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
PYE883KRI_AHN00500_Avian_1982	PYE883KRI	PB2	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
XUK581LQA_ADP07558_Avian_2007.072222	XUK581LQA	PB2	H7N3	Avian	1	0	0	0	0	0	Avian	TRUE
QAK107GXC_AFK75124_Avian_2010.608333	QAK107GXC	PB2	H3N8	Avian	0.4	0	0	0.3	0	0.3	Avian	TRUE
POW188MJT_AEK49452_Avian_2008.922222	POW188MJT	PB2	H3N8	Avian	0.5	0.1	0	0.2	0	0.2	Avian	TRUE
IOS820HLG_AEK65740_Avian_2005.661111	IOS820HLG	PB2	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
XBC538VNL_AEK65676_Avian_2005.625	XBC538VNL	PB2	H1N1	Avian	1	0	0	0	0	0	Avian	TRUE
TDH436FMY_AFP20953_Avian_2009.655556	TDH436FMY	PB2	H3N8	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
LAS995XGZ_AHN03784_Avian_1975	LAS995XGZ	PB2	H6N2	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
OYT446SKE_AEK49523_Avian_2008.844444	OYT446SKE	PB2	H5N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
WKZ731NOR_AFY09761_Avian_2007.675	WKZ731NOR	PB2	H10N7	Avian	0.5	0	0	0.2	0	0.3	Avian	TRUE
JAF274XWA_AEK70602_Avian_2005.686111	JAF274XWA	PB2	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
RCJ431QUO_AFY05940_Avian_2007.675	RCJ431QUO	PB2	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
PIU150CNR_AFM09352_Avian_2006.363889	PIU150CNR	PB2	H5N2	Avian	1	0	0	0	0	0	Avian	TRUE
CCM104EEE_APC30618_Avian_2011.488889	CCM104EEE	PB2	H16N3	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
TNC551BFA_AGB98012_Avian_2009.533333	TNC551BFA	PB2	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
UPZ552THP_AQS98055_Hominidae_2017	UPZ552THP	PB2	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
DSF222ZKE_ARH16327_Hominidae_2017.094444	DSF222ZKE	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
RTK351PGA_ARO43182_Hominidae_2017.216667	RTK351PGA	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
RQS959TUX_AOT88434_Hominidae_2016.366667	RQS959TUX	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
RQR166SUE_AOT92652_Hominidae_2016.186111	RQR166SUE	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
FQY407UDB_AMA11438_Hominidae_2015.841667	FQY407UDB	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
SNE729EZI_AMB72061_Hominidae_2014.672222	SNE729EZI	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
UWI024RVZ_AMA11493_Hominidae_2015.636111	UWI024RVZ	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
YWB068PGX_ASU06491_Hominidae_2015.105556	YWB068PGX	PB2	H1N1	Hominidae	0.4	0	0	0	0	0.6	Suidae	FALSE
JRZ214QPM_ARI69101_Hominidae_2011.583333	JRZ214QPM	PB2	H1N1	Hominidae	0	0	0	0.15	0	0.85	Suidae	FALSE
TKC504SFU_AGB13005_Hominidae_2011.147222	TKC504SFU	PB2	H1N1	Hominidae	0.2	0	0	0.1	0	0.7	Suidae	FALSE
CYJ318NWQ_AHL80980_Hominidae_2011.036111	CYJ318NWQ	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
COP760BMK_AGK73365_Hominidae_2010.994444	COP760BMK	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
HRZ884BMP_AKL90888_Hominidae_2012.030556	HRZ884BMP	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
HIK002UFM_AHM98931_Hominidae_2009	HIK002UFM	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
FTX503MIN_AHB22448_Suidae_2010.030556	FTX503MIN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CFM213BFU_AFY24006_Hominidae_2009.780556	CFM213BFU	PB2	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
WUC121FGW_AFY24017_Hominidae_2009.838889	WUC121FGW	PB2	H1N1	Hominidae	0.1	0	0	0.1	0	0.8	Suidae	FALSE
TVO578ZJJ_AFY24084_Hominidae_2010.047222	TVO578ZJJ	PB2	H1N1	Hominidae	0.2	0	0	0.3	0	0.5	Suidae	FALSE
YIL177JZP_AFY24027_Hominidae_2009.858333	YIL177JZP	PB2	H1N1	Hominidae	0.4	0	0	0.3	0	0.3	Avian	FALSE
COT741VVQ_AFY24055_Hominidae_2009.913889	COT741VVQ	PB2	H1N1	Hominidae	0.2	0	0	0.6	0	0.2	Hominidae	TRUE
SGJ360PKA_AFY24094_Hominidae_2010.105556	SGJ360PKA	PB2	H1N1	Hominidae	0.2	0.1	0	0.1	0	0.6	Suidae	FALSE
MXH365SXC_CCD30998_Suidae_2010.833333	MXH365SXC	PB2	H1N1	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
AKC681NUJ_CCD33086_Suidae_2010.833333	AKC681NUJ	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
MVS852VLW_ADI49351_Hominidae_2009.483333	MVS852VLW	PB2	H1N1	Hominidae	0	0	0	0	0	1	Suidae	FALSE
CQQ018JHW_ASU06492_Hominidae_2009.925	CQQ018JHW	PB2	H1N1	Hominidae	0.3	0	0	0	0	0.7	Suidae	FALSE
UKM410QKZ_AEA29324_Suidae_2009.552778	UKM410QKZ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QKV415YMH_AHM98996_Hominidae_2009	QKV415YMH	PB2	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
OSX298WGY_AFY23996_Hominidae_2009.35	OSX298WGY	PB2	H1N1	Hominidae	0.2	0	0	0	0	0.8	Suidae	FALSE
MLS310NRW_AHM99007_Hominidae_2009	MLS310NRW	PB2	H1N1	Hominidae	0	0	0	0.1	0	0.9	Suidae	FALSE
RIU796KFK_AUO32076_Suidae_2017.588889	RIU796KFK	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
YWA378KBL_AUO32086_Suidae_2017.641667	YWA378KBL	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
KIF803IWL_AUO32106_Suidae_2017.647222	KIF803IWL	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SEJ526UUK_AUO32126_Suidae_2017.619444	SEJ526UUK	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZUZ186QSZ_AFV33732_Hominidae_2012.244444	ZUZ186QSZ	PB2	H3N2	Hominidae	0	0	0	0	0	1	Suidae	FALSE
VGX099YPF_AFL56906_Suidae_2011.375	VGX099YPF	PB2	H1N2	Suidae	0.2	0	0	0.6	0	0.2	Hominidae	FALSE
ETE671MUO_AUO32096_Suidae_2017.608333	ETE671MUO	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KLQ745VNM_AHB24523_Suidae_2010.588889	KLQ745VNM	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
DQE981FDY_ADV58923_Suidae_2009.255556	DQE981FDY	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
CMU438LUB_AUO32026_Suidae_2017.658333	CMU438LUB	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
XIL506CSS_AUO32186_Suidae_2017.647222	XIL506CSS	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SGJ411FRM_AHB23821_Suidae_2009.022222	SGJ411FRM	PB2	H3N2	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
MPZ191YNC_AHB82085_Suidae_2006.147222	MPZ191YNC	PB2	H3N2	Suidae	0.1	0	0	0.8	0	0.1	Hominidae	FALSE
CNS049INU_ANZ03680_Suidae_2015.155556	CNS049INU	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
HVD814VGG_AHB24429_Suidae_2010.858333	HVD814VGG	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
DDL144XBG_AHB82076_Suidae_2004.919444	DDL144XBG	PB2	H3N2	Suidae	0	0	0	0.4	0	0.6	Suidae	TRUE
KHB145GCH_ADV58917_Suidae_2009.391667	KHB145GCH	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
SDT551VBS_AEA29318_Suidae_2009.344444	SDT551VBS	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
BFC103CSH_AHB52124_Suidae_2004.230556	BFC103CSH	PB2	H1N1	Suidae	0	0	0	0.1	0	0.9	Suidae	TRUE
HJN735WLK_AUO32196_Suidae_2017.658333	HJN735WLK	PB2	H1N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
WOM100IDF_AHB23228_Suidae_2004.616667	WOM100IDF	PB2	H3N2	Suidae	0	0	0	0	0	1	Suidae	TRUE
BKJ842OMI_AHB51910_Suidae_2003.527778	BKJ842OMI	PB2	H1N1	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
OAV239OCY_AHB51886_Suidae_2003.977778	OAV239OCY	PB2	H1N1	Suidae	0.2	0	0	0.5	0	0.3	Hominidae	FALSE
LBX604LRR_AHB52073_Suidae_2004.855556	LBX604LRR	PB2	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
TRF505VVI_AHB52062_Suidae_2004.725	TRF505VVI	PB2	H1N1	Suidae	0.4	0	0	0	0	0.6	Suidae	TRUE
RPA013FTH_AFQ34747_Suidae_2010.647222	RPA013FTH	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
XII866GAI_AHB52037_Suidae_2004.15	XII866GAI	PB2	H1N1	Suidae	0.3	0	0	0.3	0	0.4	Suidae	TRUE
RHB670GTN_AHB52172_Suidae_2005.186111	RHB670GTN	PB2	H1N1	Suidae	0.2	0	0	0.2	0	0.6	Suidae	TRUE
BYZ247WRO_AFQ34692_Suidae_2010.647222	BYZ247WRO	PB2	H1N1	Suidae	0.5	0	0	0	0	0.5	Avian	FALSE
YRW098JOK_AEM00348_Avian_2006	YRW098JOK	PB2	H6N2	Avian	1	0	0	0	0	0	Avian	TRUE
OAZ927UVV_ADO21022_Suidae_2007.083333	OAZ927UVV	PB2	H9N2	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
URF534JSU_ADO21033_Suidae_2007.083333	URF534JSU	PB2	H9N2	Suidae	0.6	0	0	0.2	0	0.2	Avian	FALSE
OHC231WUD_ADO21011_Suidae_2007.083333	OHC231WUD	PB2	H9N2	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
UNJ938VZO_ADO21044_Suidae_2007.083333	UNJ938VZO	PB2	H9N2	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
RZH456CEU_ALQ12534_Suidae_2014.794444	RZH456CEU	PB2	H5N2	Suidae	0.9	0	0	0	0	0.1	Avian	FALSE
AWF928TRH_AFY05763_Avian_2009.691667	AWF928TRH	PB2	H4N6	Avian	1	0	0	0	0	0	Avian	TRUE
AIU780ZBD_AGG26636_Avian_1986.633333	AIU780ZBD	PB2	H10N7	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
APW143XCT_AFY05685_Avian_2009.694444	APW143XCT	PB2	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
GHG381XWK_AFY09682_Avian_2009.694444	GHG381XWK	PB2	H4N6	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
DND687MSS_AIA61964_Avian_2007.333333	DND687MSS	PB2	H1N2	Avian	1	0	0	0	0	0	Avian	TRUE
SPJ692ZJI_AGG81772_Avian_2010.613889	SPJ692ZJI	PB2	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
LEL008XDA_AMQ30832_Avian_2014.655556	LEL008XDA	PB2	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
KGF820PZO_AGG26592_Avian_1987.386111	KGF820PZO	PB2	H10N7	Avian	0.9	0	0	0.1	0	0	Avian	TRUE
MUD489SPW_AHZ13553_Avian_2005.352778	MUD489SPW	PB2	H4N6	Avian	0.5	0	0	0.4	0	0.1	Avian	TRUE
MOI488DYQ_AHN03760_Avian_1975	MOI488DYQ	PB2	H6N2	Avian	0.6	0	0	0.1	0	0.3	Avian	TRUE
QEM705GVX_AGL52492_Avian_2009	QEM705GVX	PB2	H10N7	Avian	0.3	0	0	0.3	0	0.4	Suidae	FALSE
WJF413WTH_AET74518_Avian_1994.605556	WJF413WTH	PB2	H3N6	Avian	0.4	0	0	0.2	0	0.4	Avian	TRUE
CJD734PKK_AIS23623_Avian_2010.038889	CJD734PKK	PB2	H3N2	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
TBT720HNV_AIS23601_Avian_2010.041667	TBT720HNV	PB2	H3N2	Avian	0.7	0	0	0	0	0.3	Avian	TRUE
CZB980QND_AEK65218_Avian_1979.555556	CZB980QND	PB2	H6N1	Avian	0.8	0	0	0	0	0.2	Avian	TRUE
FZQ695RHW_ATP61529_Canidae_2015.958333	FZQ695RHW	PB2	H3N2	Canidae	0.9	0	0	0	0	0.1	Avian	FALSE
MSB621LJI_ATP61541_Canidae_2015.958333	MSB621LJI	PB2	H3N2	Canidae	1	0	0	0	0	0	Avian	FALSE
TCB721KRF_ATQ39035_Canidae_2015.9	TCB721KRF	PB2	H3N2	Canidae	0.9	0	0	0	0	0.1	Avian	FALSE
KJN052FMR_ATQ39047_Canidae_2015.9	KJN052FMR	PB2	H3N2	Canidae	1	0	0	0	0	0	Avian	FALSE
UMN365DOI_AFN69283_Canidae_2011.166667	UMN365DOI	PB2	H3N2	Canidae	1	0	0	0	0	0	Avian	FALSE
UNX773ODB_AHB73431_Avian_2013.041667	UNX773ODB	PB2	H9N2	Avian	0.4	0	0	0.1	0	0.5	Suidae	FALSE
MFW819SYL_BBC21031_Avian_2017.136111	MFW819SYL	PB2	H5N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
WAN239VXQ_AHN04000_Avian_1975	WAN239VXQ	PB2	H3N2	Avian	0.7	0	0	0.1	0	0.2	Avian	TRUE
RKZ942WNN_ARX93234_Avian_2000.638889	RKZ942WNN	PB2	H3N8	Avian	1	0	0	0	0	0	Avian	TRUE
FQQ114CPH_AGT41198_Avian_2000.063889	FQQ114CPH	PB2	H7N1	Avian	1	0	0	0	0	0	Avian	TRUE
IIS393CLO_AHZ39625_Avian_2011.980556	IIS393CLO	PB2	H10N7	Avian	1	0	0	0	0	0	Avian	TRUE
EQS084CZC_AEM00337_Avian_2004.608333	EQS084CZC	PB2	H3N2	Avian	1	0	0	0	0	0	Avian	TRUE
GDP588UGW_AGG23578_Avian_2009.577778	GDP588UGW	PB2	H10N7	Avian	0.4	0	0	0.4	0	0.2	Avian	TRUE
UQN125KNZ_AIS23612_Avian_2010.041667	UQN125KNZ	PB2	H3N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
WBA899RRG_ACA42425_Suidae_2003	WBA899RRG	PB2	H9N2	Suidae	0.9	0	0	0.1	0	0	Avian	FALSE
OIO562IWN_AHN03632_Avian_1976	OIO562IWN	PB2	H4N2	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
CXM255DBL_ACF36775_Avian_2007.644444	CXM255DBL	PB2	H5N1	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
UQC813MRC_AUO30205_Avian_2015.283333	UQC813MRC	PB2	H9N2	Avian	0.4	0	0	0.4	0	0.2	Avian	TRUE
HJK905SGV_ADD64008_Avian_2000.083333	HJK905SGV	PB2	H4N6	Avian	0.9	0	0	0	0	0.1	Avian	TRUE
VWD199ANL_AET74421_Avian_1990.402778	VWD199ANL	PB2	H3N6	Avian	1	0	0	0	0	0	Avian	TRUE
ERV270WET_ADI79246_Avian_2006.15	ERV270WET	PB2	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
PGI142WYE_ADI79237_Avian_2006.15	PGI142WYE	PB2	H9N2	Avian	1	0	0	0	0	0	Avian	TRUE
HAI149YZX_ACT83211_Avian_2008.547222	HAI149YZX	PB2	H4N2	Avian	1	0	0	0	0	0	Avian	TRUE
PWU662QEB_AKI84323_Equidae_2014.805556	PWU662QEB	PB2	H3N8	Equidae	0.2	0	0	0	0	0.8	Suidae	FALSE
UZM911YSU_AOD75038_Canidae_2016.141667	UZM911YSU	PB2	H3N8	Canidae	0.5	0	0	0	0	0.5	Avian	FALSE
CFQ918WRG_ADY71219_Suidae_2003.741667	CFQ918WRG	PB2	H1N2	Suidae	1	0	0	0	0	0	Avian	FALSE
HAJ224GMS_AEA04407_Equidae_1956.444444	HAJ224GMS	PB2	H7N7	Equidae	0.1	0	0.2	0.2	0	0.5	Suidae	FALSE
HAQ093ZWE_ACO25022_Suidae_1995	HAQ093ZWE	PB2	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
VGN474PBK_AFR76652_Suidae_1998	VGN474PBK	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
YVV596JRC_AJI76104_Suidae_2013.038889	YVV596JRC	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TYE501ZDS_AJI76284_Suidae_2012.866667	TYE501ZDS	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
JLZ536KHP_ADV69006_Suidae_2010	JLZ536KHP	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
JUA674CUS_ADW01404_Hominidae_2011.025	JUA674CUS	PB2	H1N1	Hominidae	0.1	0	0	0	0	0.9	Suidae	FALSE
SFG070WBD_AEX63614_Suidae_2011.022222	SFG070WBD	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZVD643WBN_ANE36625_Suidae_2012.791667	ZVD643WBN	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
NRW492WDM_AIE50077_Suidae_2011.383333	NRW492WDM	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
EDW573KSJ_AIE51260_Suidae_2012.205556	EDW573KSJ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FMI440NYH_AJI76324_Suidae_2012.863889	FMI440NYH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KKB679OAH_ATG28365_Suidae_2013.666667	KKB679OAH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RQK484PXI_ATG28410_Suidae_2013.333333	RQK484PXI	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
EWI130BRG_AIE50779_Suidae_2011.916667	EWI130BRG	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
HUB441XHF_AEQ61330_Suidae_2011	HUB441XHF	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
EXF869GQC_AEQ61350_Suidae_2011	EXF869GQC	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
EYO614JBL_AEQ61310_Suidae_2011	EYO614JBL	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
QYO871SMU_AFU92400_Suidae_2012.188889	QYO871SMU	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
ZYJ081DIK_AEQ61370_Suidae_2010.916667	ZYJ081DIK	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ALK797BVD_AGN69321_Suidae_2011.047222	ALK797BVD	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QCA525VDK_AJI76204_Suidae_2011.872222	QCA525VDK	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
KIN759YYL_AGN69297_Suidae_2011.094444	KIN759YYL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FAI652CQK_AJI76184_Suidae_2012.369444	FAI652CQK	PB2	H1N1	Suidae	0.4	0	0	0	0	0.6	Suidae	TRUE
YKF443PCX_AFV77698_Suidae_2012.011111	YKF443PCX	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
GZZ331ACU_AEQ61290_Suidae_2011	GZZ331ACU	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
POV901SAH_AHM24296_Suidae_2013.044444	POV901SAH	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
MJR724UQO_AGN69285_Suidae_2011.094444	MJR724UQO	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
QVN487ZKL_AFU92390_Suidae_2011.983333	QVN487ZKL	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
VPT596RNH_AFV77708_Suidae_2011.933333	VPT596RNH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
BTC939DUX_AFU92410_Suidae_2011.883333	BTC939DUX	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
XXH750GIU_AJI76234_Suidae_2013.038889	XXH750GIU	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ITU243IIV_AJI76254_Suidae_2013.036111	ITU243IIV	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
CNA434XSZ_AIE51960_Suidae_2012.633333	CNA434XSZ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
IBB309GCW_AIE51455_Suidae_2010.230556	IBB309GCW	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
KTQ361DUK_AEQ61420_Suidae_2010.916667	KTQ361DUK	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
ZAH927VYY_AJI76164_Suidae_2011.852778	ZAH927VYY	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
CHL772BKA_ADY71652_Suidae_2009.019444	CHL772BKA	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
LTX854YWP_AIE49234_Suidae_2010.602778	LTX854YWP	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SMP442UDY_AIE50353_Suidae_2011.630556	SMP442UDY	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
RPM737IOT_AIE51527_Suidae_2010.747222	RPM737IOT	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
GAF924LMF_ADG08513_Suidae_2009.961111	GAF924LMF	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
YSM371BYZ_ADY71674_Suidae_2009.133333	YSM371BYZ	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
CWR119YLY_ADY71685_Suidae_2009.133333	CWR119YLY	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
ZJE620DGH_AIE51006_Suidae_2012.011111	ZJE620DGH	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
TJO801MNT_AJI76054_Suidae_2013.036111	TJO801MNT	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
DLJ157YUS_AIE51372_Suidae_2012.511111	DLJ157YUS	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
YWM247DDT_AIE51396_Suidae_2012.511111	YWM247DDT	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
HGC301YDR_ACY06508_Suidae_2008	HGC301YDR	PB2	H1N1	Suidae	0.1	0	0.1	0	0	0.8	Suidae	TRUE
NNK432TDU_ACY06509_Suidae_2009	NNK432TDU	PB2	H1N1	Suidae	0.1	0	0	0.1	0	0.8	Suidae	TRUE
MBE410KUD_ACY06510_Suidae_2009	MBE410KUD	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
FJK275ODE_ACJ06674_Suidae_2007.872222	FJK275ODE	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
WTK886KUF_ADY71597_Suidae_2008.811111	WTK886KUF	PB2	H1N1	Suidae	0.6	0	0	0	0	0.4	Avian	FALSE
CLP381CGY_ADK26594_Suidae_2006.833333	CLP381CGY	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
WKJ089MBT_AIE51431_Suidae_2010.194444	WKJ089MBT	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
PVA064PYF_ADG08524_Suidae_2009.961111	PVA064PYF	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
QCG863XHG_AIT93160_Suidae_2014.008333	QCG863XHG	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
FFB524LSY_ACR84049_Suidae_2007.963889	FFB524LSY	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
SKE398HGS_AEH42759_Suidae_2009.080556	SKE398HGS	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
XET279VFI_AIE51467_Suidae_2010.288889	XET279VFI	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
MTE949QSO_ADY71576_Suidae_2008.372222	MTE949QSO	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
FMQ567AET_ADV69004_Suidae_2005.666667	FMQ567AET	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
TUA511HQT_AIE49688_Suidae_2011.847222	TUA511HQT	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
WTR374LMJ_AIE49910_Suidae_2011.997222	WTR374LMJ	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
RZO659VRB_AHZ65813_Suidae_2013.038889	RZO659VRB	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
GQY765LRH_AHM24285_Suidae_2013.180556	GQY765LRH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
KTY912WKB_AIE48735_Suidae_2011.736111	KTY912WKB	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
BXU057RXP_AIE48493_Suidae_2010.594444	BXU057RXP	PB2	H1N1	Suidae	0.2	0	0	0	0	0.8	Suidae	TRUE
NXB749LLA_AIE48505_Suidae_2010.594444	NXB749LLA	PB2	H1N1	Suidae	0.1	0	0	0	0	0.9	Suidae	TRUE
WRP226JQE_AIE48553_Suidae_2010.594444	WRP226JQE	PB2	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
HHT070NYD_AIE49258_Suidae_2010.869444	HHT070NYD	PB2	H1N1	Suidae	0.3	0	0	0	0	0.7	Suidae	TRUE
YHX730BSH_ADG08458_Suidae_2009.844444	YHX730BSH	PB2	H1N1	Suidae	0	0	0	0	0	1	Suidae	TRUE
