"","Iteration","Lh","Tree.No","No.Off.Parmeters","No.Off.Zero","Model.string","qAB","qAD","qAE","qAH","qAP","qBA","qBD","qBE","qBH","qBP","qDA","qDB","qDE","qDH","qDP","qEA","qEB","qED","qEH","qEP","qHA","qHB","qHD","qHE","qHP","qPA","qPB","qPD","qPE","qPH","Root.P.A.","Root.P.B.","Root.P.D.","Root.P.E.","Root.P.H.","Root.P.P.","RecNode.P.A.","RecNode.P.B.","RecNode.P.D.","RecNode.P.E.","RecNode.P.H.","RecNode.P.P."
"69",147000,-270.891516,1,2,7,"1 1 Z 1 1 1 Z Z 1 1 Z 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 Z Z Z 1 	2.707262	2.707262	0.000000	2.707262	2.707262	2.707262	0.000000	0.000000	2.707262	2.707262	0.000000	2.707262	2.707262	39.162388	2.707262	2.707262	2.707262	2.707262	2.707262	2.707262	2.707262	2.707262	2.707262	2.707262	39.162388	2.707262	0.000000	0.000000	0.000000	2.707262	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
148000	-261.199809	1	3	11	Z Z Z 2 1 Z 1 1 Z Z 2 1 Z 2 2 2 2 2 Z Z 2 2 1 Z 0 1 2 Z 2 1 ",0,0,0,1.706408,4.589068,0,4.589068,4.589068,0,0,1.706408,4.589068,0,1.706408,1.706408,1.706408,1.706408,1.706408,0,0,1.706408,1.706408,4.589068,0,49.565645,4.589068,1.706408,0,1.706408,4.589068,0.166655,0.166677,0.16667,0.166674,0.166663,0.166662,0.166655,0.166677,0.16667,0.166674,0.166663,0.166662
"70",149000,-261.874596,1,3,7,"Z Z 2 2 1 2 1 Z Z 2 2 Z 2 Z 2 2 2 2 2 2 2 2 Z 2 0 1 2 2 2 1 	0.000000	0.000000	0.672458	0.672458	4.024975	0.672458	4.024975	0.000000	0.000000	0.672458	0.672458	0.000000	0.672458	0.000000	0.672458	0.672458	0.672458	0.672458	0.672458	0.672458	0.672458	0.672458	0.000000	0.672458	40.009550	4.024975	0.672458	0.672458	0.672458	4.024975	0.166611	0.166701	0.166716	0.166718	0.166627	0.166627	0.166611	0.166701	0.166716	0.166718	0.166627	0.166627	
150000	-260.445680	1	3	3	2 2 2 2 1 2 1 Z 2 Z 2 1 Z 2 2 2 2 2 2 2 2 2 2 2 0 1 2 2 2 1 ",0.37562,0.37562,0.37562,0.37562,5.372649,0.37562,5.372649,0,0.37562,0,0.37562,5.372649,0,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,0.37562,40.270155,5.372649,0.37562,0.37562,0.37562,5.372649,0.170542,0.154428,0.15501,0.178936,0.170542,0.170542,0.170542,0.154428,0.15501,0.178936,0.170542,0.170542
"71",151000,-258.994776,1,3,7,"2 2 2 2 1 2 1 1 Z Z 2 1 Z 1 2 2 2 2 2 2 Z 2 Z Z 0 1 2 2 Z 1 	0.348434	0.348434	0.348434	0.348434	5.779436	0.348434	5.779436	5.779436	0.000000	0.000000	0.348434	5.779436	0.000000	5.779436	0.348434	0.348434	0.348434	0.348434	0.348434	0.348434	0.000000	0.348434	0.000000	0.000000	47.941368	5.779436	0.348434	0.348434	0.000000	5.779436	0.164016	0.169816	0.166669	0.172097	0.163675	0.163727	0.164016	0.169816	0.166669	0.172097	0.163675	0.163727	
152000	-267.813106	1	3	7	2 2 2 2 1 2 1 Z Z 2 Z 1 0 1 2 2 2 Z 2 2 Z Z 1 2 0 1 2 2 Z 1 ",0.603499,0.603499,0.603499,0.603499,3.400888,0.603499,3.400888,0,0,0.603499,0,3.400888,31.00218,3.400888,0.603499,0.603499,0.603499,0,0.603499,0.603499,0,0,3.400888,0.603499,31.00218,3.400888,0.603499,0.603499,0,3.400888,0.166584,0.16678,0.166737,0.166745,0.166583,0.166571,0.166584,0.16678,0.166737,0.166745,0.166583,0.166571
"72",153000,-265.838962,1,3,7,"Z 2 2 2 1 Z 1 1 1 Z 2 1 Z 1 Z 2 2 Z 2 2 2 2 1 2 0 1 2 2 Z 1 	0.000000	0.582881	0.582881	0.582881	2.942243	0.000000	2.942243	2.942243	2.942243	0.000000	0.582881	2.942243	0.000000	2.942243	0.000000	0.582881	0.582881	0.000000	0.582881	0.582881	0.582881	0.582881	2.942243	0.582881	34.727436	2.942243	0.582881	0.582881	0.000000	2.942243	0.166157	0.167059	0.166546	0.168058	0.166117	0.166064	0.166157	0.167059	0.166546	0.168058	0.166117	0.166064	
154000	-261.408663	1	3	3	2 2 2 2 1 1 1 1 2 Z 2 1 2 1 2 2 2 1 2 2 2 Z 2 2 0 1 2 Z 2 1 ",0.124586,0.124586,0.124586,0.124586,3.704073,3.704073,3.704073,3.704073,0.124586,0,0.124586,3.704073,0.124586,3.704073,0.124586,0.124586,0.124586,3.704073,0.124586,0.124586,0.124586,0,0.124586,0.124586,53.250282,3.704073,0.124586,0,0.124586,3.704073,0.165787,0.16737,0.166893,0.168439,0.165754,0.165757,0.165787,0.16737,0.166893,0.168439,0.165754,0.165757
"73",155000,-260.420139,1,3,2,"Z 2 2 2 1 1 2 1 2 2 2 1 1 1 2 2 Z 1 2 2 2 2 2 2 0 1 2 2 2 1 	0.000000	0.210753	0.210753	0.210753	4.466826	4.466826	0.210753	4.466826	0.210753	0.210753	0.210753	4.466826	4.466826	4.466826	0.210753	0.210753	0.000000	4.466826	0.210753	0.210753	0.210753	0.210753	0.210753	0.210753	29.709371	4.466826	0.210753	0.210753	0.210753	4.466826	0.166005	0.167073	0.167088	0.167749	0.166045	0.166040	0.166005	0.167073	0.167088	0.167749	0.166045	0.166040	
156000	-261.075071	1	3	6	2 2 2 Z 1 2 2 1 Z 2 2 Z 1 1 2 2 2 1 2 2 2 2 Z 2 0 1 2 Z Z 1 ",0.225606,0.225606,0.225606,0,7.497695,0.225606,0.225606,7.497695,0,0.225606,0.225606,0,7.497695,7.497695,0.225606,0.225606,0.225606,7.497695,0.225606,0.225606,0.225606,0.225606,0,0.225606,32.610085,7.497695,0.225606,0,0,7.497695,0.166609,0.166793,0.166672,0.166715,0.166606,0.166606,0.166609,0.166793,0.166672,0.166715,0.166606,0.166606
"74",157000,-260.449076,1,3,5,"2 2 2 2 1 Z 2 2 Z 2 2 2 1 Z 2 2 2 1 1 2 2 2 Z 2 0 1 2 Z 2 1 	0.221131	0.221131	0.221131	0.221131	7.653459	0.000000	0.221131	0.221131	0.000000	0.221131	0.221131	0.221131	7.653459	0.000000	0.221131	0.221131	0.221131	7.653459	7.653459	0.221131	0.221131	0.221131	0.000000	0.221131	36.683464	7.653459	0.221131	0.000000	0.221131	7.653459	0.165279	0.173296	0.165477	0.165399	0.165274	0.165275	0.165279	0.173296	0.165477	0.165399	0.165274	0.165275	
158000	-258.503997	1	3	7	2 2 2 2 1 Z 2 Z Z 2 Z Z 1 1 2 2 2 1 2 2 Z 2 2 2 0 1 Z 2 2 1 ",0.383088,0.383088,0.383088,0.383088,6.453647,0,0.383088,0,0,0.383088,0,0,6.453647,6.453647,0.383088,0.383088,0.383088,6.453647,0.383088,0.383088,0,0.383088,0.383088,0.383088,69.300364,6.453647,0,0.383088,0.383088,6.453647,0.169238,0.152326,0.169762,0.169298,0.169664,0.169712,0.169238,0.152326,0.169762,0.169298,0.169664,0.169712
"75",159000,-261.456487,1,3,4,"Z 2 2 2 1 2 2 2 2 2 0 2 2 2 2 Z Z 1 2 2 2 2 2 2 0 1 2 Z 2 1 	0.000000	1.272264	1.272264	1.272264	5.229954	1.272264	1.272264	1.272264	1.272264	1.272264	37.185639	1.272264	1.272264	1.272264	1.272264	0.000000	0.000000	5.229954	1.272264	1.272264	1.272264	1.272264	1.272264	1.272264	37.185639	5.229954	1.272264	0.000000	1.272264	5.229954	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
160000	-257.179629	1	3	7	Z 2 2 2 1 2 2 2 2 Z 0 2 2 2 2 1 Z 1 2 2 2 Z Z 2 0 1 2 Z Z 1 ",0,0.6862,0.6862,0.6862,3.143312,0.6862,0.6862,0.6862,0.6862,0,55.429519,0.6862,0.6862,0.6862,0.6862,3.143312,0,3.143312,0.6862,0.6862,0.6862,0,0,0.6862,55.429519,3.143312,0.6862,0,0,3.143312,0.166629,0.166809,0.16663,0.166616,0.166657,0.166658,0.166629,0.166809,0.16663,0.166616,0.166657,0.166658
"76",161000,-258.161519,1,3,2,"2 2 2 2 1 2 Z 1 2 1 0 1 2 2 2 1 2 1 2 2 2 2 2 2 0 1 2 Z 2 1 	0.354649	0.354649	0.354649	0.354649	4.807258	0.354649	0.000000	4.807258	0.354649	4.807258	34.499288	4.807258	0.354649	0.354649	0.354649	4.807258	0.354649	4.807258	0.354649	0.354649	0.354649	0.354649	0.354649	0.354649	34.499288	4.807258	0.354649	0.000000	0.354649	4.807258	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
162000	-261.742672	1	3	3	1 1 1 1 2 2 1 2 1 2 0 2 1 1 1 2 1 2 1 2 1 1 1 2 0 2 Z Z Z 2 ",0.925276,0.925276,0.925276,0.925276,4.467599,4.467599,0.925276,4.467599,0.925276,4.467599,52.064899,4.467599,0.925276,0.925276,0.925276,4.467599,0.925276,4.467599,0.925276,4.467599,0.925276,0.925276,0.925276,4.467599,52.064899,4.467599,0,0,0,4.467599,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"77",163000,-267.833879,1,2,8,"1 1 Z 1 1 1 1 1 Z Z 0 Z 1 1 1 1 1 1 1 1 1 1 Z Z 0 1 Z Z 1 1 	2.029817	2.029817	0.000000	2.029817	2.029817	2.029817	2.029817	2.029817	0.000000	0.000000	40.976534	0.000000	2.029817	2.029817	2.029817	2.029817	2.029817	2.029817	2.029817	2.029817	2.029817	2.029817	0.000000	0.000000	40.976534	2.029817	0.000000	0.000000	2.029817	2.029817	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	
164000	-263.353951	1	3	10	Z 2 2 1 1 Z 1 1 2 1 0 Z 2 1 1 Z 1 1 2 2 Z 1 Z Z 0 1 Z Z Z 1 ",0,0.669107,0.669107,2.946577,2.946577,0,2.946577,2.946577,0.669107,2.946577,59.812103,0,0.669107,2.946577,2.946577,0,2.946577,2.946577,0.669107,0.669107,0,2.946577,0,0,59.812103,2.946577,0,0,0,2.946577,0.166665,0.16667,0.166665,0.166674,0.166663,0.166663,0.166665,0.16667,0.166665,0.166674,0.166663,0.166663
"78",165000,-266.64635,1,2,12,"Z 1 1 1 1 Z 1 Z Z Z 1 Z 1 1 1 1 Z 1 1 1 1 1 Z Z 0 1 Z Z Z 1 	0.000000	2.161282	2.161282	2.161282	2.161282	0.000000	2.161282	0.000000	0.000000	0.000000	2.161282	0.000000	2.161282	2.161282	2.161282	2.161282	0.000000	2.161282	2.161282	2.161282	2.161282	2.161282	0.000000	0.000000	37.619743	2.161282	0.000000	0.000000	0.000000	2.161282	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
166000	-259.668658	1	3	11	2 Z Z 2 2 Z 2 Z Z Z 2 2 1 1 2 1 Z 1 Z 1 2 2 2 2 0 1 Z Z Z 1 ",1.542196,0,0,1.542196,1.542196,0,1.542196,0,0,0,1.542196,1.542196,4.601859,4.601859,1.542196,4.601859,0,4.601859,0,4.601859,1.542196,1.542196,1.542196,1.542196,51.114578,4.601859,0,0,0,4.601859,0.16666,0.167739,0.166476,0.166393,0.166378,0.166354,0.16666,0.167739,0.166476,0.166393,0.166378,0.166354
"79",167000,-267.51123,1,2,11,"1 Z Z 1 1 1 1 Z 1 Z 1 Z 1 1 1 1 Z 1 Z 1 1 Z Z 1 0 1 Z 1 Z 1 	2.361543	0.000000	0.000000	2.361543	2.361543	2.361543	2.361543	0.000000	2.361543	0.000000	2.361543	0.000000	2.361543	2.361543	2.361543	2.361543	0.000000	2.361543	0.000000	2.361543	2.361543	0.000000	0.000000	2.361543	36.330157	2.361543	0.000000	2.361543	0.000000	2.361543	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
168000	-263.909701	1	2	13	1 Z Z 1 1 1 1 Z Z Z 1 Z 1 1 1 1 Z 1 1 Z 1 Z Z 1 0 1 Z Z Z 1 ",3.333541,0,0,3.333541,3.333541,3.333541,3.333541,0,0,0,3.333541,0,3.333541,3.333541,3.333541,3.333541,0,3.333541,3.333541,0,3.333541,0,0,3.333541,50.636588,3.333541,0,0,0,3.333541,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"80",169000,-266.599094,1,2,11,"1 Z Z 1 1 1 1 Z 1 Z 1 0 Z 1 1 1 Z 1 1 1 1 Z Z 1 0 1 Z Z Z 1 	2.362927	0.000000	0.000000	2.362927	2.362927	2.362927	2.362927	0.000000	2.362927	0.000000	2.362927	47.014207	0.000000	2.362927	2.362927	2.362927	0.000000	2.362927	2.362927	2.362927	2.362927	0.000000	0.000000	2.362927	47.014207	2.362927	0.000000	0.000000	0.000000	2.362927	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
170000	-273.600821	1	2	13	1 Z Z Z 1 1 1 Z 1 0 1 Z Z Z 1 1 Z 1 1 1 Z Z Z 1 0 1 1 Z Z 1 ",3.634629,0,0,0,3.634629,3.634629,3.634629,0,3.634629,44.513532,3.634629,0,0,0,3.634629,3.634629,0,3.634629,3.634629,3.634629,0,0,0,3.634629,44.513532,3.634629,3.634629,0,0,3.634629,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"81",171000,-271.147591,1,2,13,"1 Z Z 1 1 1 1 Z Z Z Z 1 1 Z Z 1 1 1 1 Z Z 1 Z 1 0 1 1 Z Z 1 	1.942897	0.000000	0.000000	1.942897	1.942897	1.942897	1.942897	0.000000	0.000000	0.000000	0.000000	1.942897	1.942897	0.000000	0.000000	1.942897	1.942897	1.942897	1.942897	0.000000	0.000000	1.942897	0.000000	1.942897	57.916881	1.942897	1.942897	0.000000	0.000000	1.942897	0.166419	0.166908	0.167117	0.166709	0.166428	0.166419	0.166419	0.166908	0.167117	0.166709	0.166428	0.166419	
172000	-271.948371	1	2	12	1 Z Z 1 1 1 1 1 Z 1 Z 1 Z 1 Z 1 1 1 Z Z Z Z 1 1 0 1 1 Z Z 1 ",1.580726,0,0,1.580726,1.580726,1.580726,1.580726,1.580726,0,1.580726,0,1.580726,0,1.580726,0,1.580726,1.580726,1.580726,0,0,0,0,1.580726,1.580726,40.342626,1.580726,1.580726,0,0,1.580726,0.16666,0.166673,0.16666,0.166687,0.16666,0.16666,0.16666,0.166673,0.16666,0.166687,0.16666,0.16666
"82",173000,-271.075092,1,2,14,"1 Z Z 1 1 1 1 Z Z 1 Z Z 1 1 Z 1 Z 1 Z Z Z 1 Z 1 0 1 1 Z Z 1 	1.891862	0.000000	0.000000	1.891862	1.891862	1.891862	1.891862	0.000000	0.000000	1.891862	0.000000	0.000000	1.891862	1.891862	0.000000	1.891862	0.000000	1.891862	0.000000	0.000000	0.000000	1.891862	0.000000	1.891862	34.955284	1.891862	1.891862	0.000000	0.000000	1.891862	0.165614	0.166581	0.168263	0.168185	0.165743	0.165614	0.165614	0.166581	0.168263	0.168185	0.165743	0.165614	
174000	-264.191710	1	3	7	2 2 2 2 1 1 1 0 2 1 Z 2 1 Z 2 1 Z 1 Z 2 2 2 Z 1 0 1 Z 2 Z 1 ",0.355108,0.355108,0.355108,0.355108,5.130899,5.130899,5.130899,53.008199,0.355108,5.130899,0,0.355108,5.130899,0,0.355108,5.130899,0,5.130899,0,0.355108,0.355108,0.355108,0,5.130899,53.008199,5.130899,0,0.355108,0,5.130899,0.166551,0.166729,0.166872,0.166745,0.166559,0.166544,0.166551,0.166729,0.166872,0.166745,0.166559,0.166544
"83",175000,-257.279143,1,3,5,"2 2 Z 2 1 2 1 1 Z 1 2 2 1 1 2 1 1 1 2 Z 2 2 2 Z 0 1 2 2 Z 1 	0.432356	0.432356	0.000000	0.432356	4.849722	0.432356	4.849722	4.849722	0.000000	4.849722	0.432356	0.432356	4.849722	4.849722	0.432356	4.849722	4.849722	4.849722	0.432356	0.000000	0.432356	0.432356	0.432356	0.000000	58.390326	4.849722	0.432356	0.432356	0.000000	4.849722	0.166666	0.166667	0.166667	0.166667	0.166666	0.166666	0.166666	0.166667	0.166667	0.166667	0.166666	0.166666	
176000	-257.981817	1	3	3	2 2 Z 2 1 2 1 1 2 Z 2 2 1 2 2 1 1 1 2 2 2 2 2 2 0 1 Z 2 2 1 ",0.423444,0.423444,0,0.423444,3.385165,0.423444,3.385165,3.385165,0.423444,0,0.423444,0.423444,3.385165,0.423444,0.423444,3.385165,3.385165,3.385165,0.423444,0.423444,0.423444,0.423444,0.423444,0.423444,46.647168,3.385165,0,0.423444,0.423444,3.385165,0.166362,0.167066,0.167012,0.166859,0.166353,0.166348,0.166362,0.167066,0.167012,0.166859,0.166353,0.166348
"84",177000,-256.397037,1,3,4,"2 2 2 2 1 2 Z 1 2 2 2 2 1 2 Z 1 1 1 2 2 2 2 2 2 0 1 Z 2 Z 1 	0.211903	0.211903	0.211903	0.211903	6.835796	0.211903	0.000000	6.835796	0.211903	0.211903	0.211903	0.211903	6.835796	0.211903	0.000000	6.835796	6.835796	6.835796	0.211903	0.211903	0.211903	0.211903	0.211903	0.211903	55.905117	6.835796	0.000000	0.211903	0.000000	6.835796	0.165935	0.167540	0.167614	0.167135	0.165890	0.165885	0.165935	0.167540	0.167614	0.167135	0.165890	0.165885	
178000	-259.892096	1	3	11	2 Z 2 2 1 2 2 Z Z 2 Z Z 1 2 1 1 1 1 Z Z Z 2 2 Z 0 1 2 Z Z 1 ",0.486758,0,0.486758,0.486758,5.940789,0.486758,0.486758,0,0,0.486758,0,0,5.940789,0.486758,5.940789,5.940789,5.940789,5.940789,0,0,0,0.486758,0.486758,0,36.508951,5.940789,0.486758,0,0,5.940789,0.1666,0.166863,0.166642,0.166705,0.166595,0.166595,0.1666,0.166863,0.166642,0.166705,0.166595,0.166595
"85",179000,-258.018695,1,3,10,"Z 2 2 2 1 2 2 Z Z Z Z Z 1 2 Z 1 2 1 2 1 1 Z Z Z 0 1 2 2 2 1 	0.000000	0.786504	0.786504	0.786504	5.243382	0.786504	0.786504	0.000000	0.000000	0.000000	0.000000	0.000000	5.243382	0.786504	0.000000	5.243382	0.786504	5.243382	0.786504	5.243382	5.243382	0.000000	0.000000	0.000000	36.738082	5.243382	0.786504	0.786504	0.786504	5.243382	0.166900	0.165649	0.166940	0.166850	0.166840	0.166822	0.166900	0.165649	0.166940	0.166850	0.166840	0.166822	
180000	-260.184052	1	3	5	2 2 2 2 1 2 2 Z Z 2 Z 1 1 2 Z 1 1 1 2 2 1 2 2 Z 0 1 2 2 2 1 ",0.1882,0.1882,0.1882,0.1882,4.468993,0.1882,0.1882,0,0,0.1882,0,4.468993,4.468993,0.1882,0,4.468993,4.468993,4.468993,0.1882,0.1882,4.468993,0.1882,0.1882,0,25.927447,4.468993,0.1882,0.1882,0.1882,4.468993,0.176578,0.151702,0.156525,0.161881,0.176698,0.176617,0.176578,0.151702,0.156525,0.161881,0.176698,0.176617
"86",181000,-260.156578,1,3,9,"Z 2 Z 2 1 2 1 1 Z 2 1 1 1 2 Z Z 1 1 Z 2 1 Z Z Z 0 1 2 2 2 1 	0.000000	0.133985	0.000000	0.133985	5.201822	0.133985	5.201822	5.201822	0.000000	0.133985	5.201822	5.201822	5.201822	0.133985	0.000000	0.000000	5.201822	5.201822	0.000000	0.133985	5.201822	0.000000	0.000000	0.000000	30.447040	5.201822	0.133985	0.133985	0.133985	5.201822	0.157765	0.176948	0.171862	0.177133	0.158058	0.158234	0.157765	0.176948	0.171862	0.177133	0.158058	0.158234	
182000	-255.968602	1	3	5	Z 2 2 2 1 2 2 1 2 2 1 1 1 2 2 2 1 1 2 2 1 Z 2 Z 0 1 Z Z 2 1 ",0,0.466333,0.466333,0.466333,5.195565,0.466333,0.466333,5.195565,0.466333,0.466333,5.195565,5.195565,5.195565,0.466333,0.466333,0.466333,5.195565,5.195565,0.466333,0.466333,5.195565,0,0.466333,0,57.200203,5.195565,0,0,0.466333,5.195565,0.166203,0.167322,0.166952,0.1672,0.16616,0.166162,0.166203,0.167322,0.166952,0.1672,0.16616,0.166162
"87",183000,-258.392222,1,3,4,"Z 2 2 2 1 Z 2 1 2 1 1 1 1 Z 1 2 2 1 2 2 1 2 2 2 0 1 2 Z 2 1 	0.000000	0.432304	0.432304	0.432304	6.783987	0.000000	0.432304	6.783987	0.432304	6.783987	6.783987	6.783987	6.783987	0.000000	6.783987	0.432304	0.432304	6.783987	0.432304	0.432304	6.783987	0.432304	0.432304	0.432304	53.342476	6.783987	0.432304	0.000000	0.432304	6.783987	0.166666	0.166668	0.166667	0.166668	0.166666	0.166666	0.166666	0.166668	0.166667	0.166668	0.166666	0.166666	
184000	-258.845761	1	3	4	Z 2 Z 2 1 2 2 1 2 1 2 1 1 0 1 2 2 1 2 2 1 2 2 2 0 1 Z 2 Z 1 ",0,0.771773,0,0.771773,5.363664,0.771773,0.771773,5.363664,0.771773,5.363664,0.771773,5.363664,5.363664,48.830624,5.363664,0.771773,0.771773,5.363664,0.771773,0.771773,5.363664,0.771773,0.771773,0.771773,48.830624,5.363664,0,0.771773,0,5.363664,0.166666,0.166667,0.166667,0.166667,0.166667,0.166667,0.166666,0.166667,0.166667,0.166667,0.166667,0.166667
"88",185000,-256.237395,1,3,7,"Z 1 Z 1 0 Z 1 Z 1 0 Z 0 0 1 Z 1 1 0 1 1 1 1 1 1 2 0 1 1 Z 0 	0.000000	0.545619	0.000000	0.545619	6.257443	0.000000	0.545619	0.000000	0.545619	6.257443	0.000000	6.257443	6.257443	0.545619	0.000000	0.545619	0.545619	6.257443	0.545619	0.545619	0.545619	0.545619	0.545619	0.545619	53.413655	6.257443	0.545619	0.545619	0.000000	6.257443	0.166653	0.166653	0.166686	0.166702	0.166653	0.166653	0.166653	0.166653	0.166686	0.166702	0.166653	0.166653	
186000	-258.163626	1	3	9	Z 1 Z 1 0 Z Z 1 Z 0 0 0 0 1 0 0 Z 0 Z Z 1 1 1 1 2 0 1 1 Z 0 ",0,0.508915,0,0.508915,3.729761,0,0,0.508915,0,3.729761,3.729761,3.729761,3.729761,0.508915,3.729761,3.729761,0,3.729761,0,0,0.508915,0.508915,0.508915,0.508915,76.325564,3.729761,0.508915,0.508915,0,3.729761,0.166656,0.166689,0.16667,0.166666,0.16666,0.166659,0.166656,0.166689,0.16667,0.166666,0.16666,0.166659
"89",187000,-255.637282,1,3,9,"Z 1 Z 1 0 1 Z 1 1 Z 0 0 0 Z 0 0 Z 0 1 0 1 1 Z 1 2 0 1 Z Z 0 	0.000000	0.553335	0.000000	0.553335	3.614536	0.553335	0.000000	0.553335	0.553335	0.000000	3.614536	3.614536	3.614536	0.000000	3.614536	3.614536	0.000000	3.614536	0.553335	3.614536	0.553335	0.553335	0.000000	0.553335	45.180889	3.614536	0.553335	0.000000	0.000000	3.614536	0.165384	0.170411	0.166903	0.165879	0.165723	0.165701	0.165384	0.170411	0.166903	0.165879	0.165723	0.165701	
188000	-269.042422	1	2	12	Z 1 Z 1 1 Z Z 1 Z 1 1 1 1 1 1 0 Z 1 1 Z Z 1 1 Z 0 1 Z Z Z 1 ",0,3.276449,0,3.276449,3.276449,0,0,3.276449,0,3.276449,3.276449,3.276449,3.276449,3.276449,3.276449,37.814027,0,3.276449,3.276449,0,0,3.276449,3.276449,0,37.814027,3.276449,0,0,0,3.276449,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"90",189000,-269.323306,1,2,7,"Z 1 Z 1 1 1 1 1 1 1 1 1 1 Z 1 0 1 1 1 Z 1 1 1 1 0 1 Z Z Z 1 	0.000000	2.563250	0.000000	2.563250	2.563250	2.563250	2.563250	2.563250	2.563250	2.563250	2.563250	2.563250	2.563250	0.000000	2.563250	40.455765	2.563250	2.563250	2.563250	0.000000	2.563250	2.563250	2.563250	2.563250	40.455765	2.563250	0.000000	0.000000	0.000000	2.563250	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
190000	-268.798000	1	2	9	Z 1 Z 1 1 1 1 1 1 1 1 Z 1 1 Z Z 1 1 1 Z 1 1 1 Z 0 1 1 Z Z 1 ",0,2.253137,0,2.253137,2.253137,2.253137,2.253137,2.253137,2.253137,2.253137,2.253137,0,2.253137,2.253137,0,0,2.253137,2.253137,2.253137,0,2.253137,2.253137,2.253137,0,35.37633,2.253137,2.253137,0,0,2.253137,0.166666,0.166667,0.166668,0.166669,0.166665,0.166665,0.166666,0.166667,0.166668,0.166669,0.166665,0.166665
"91",191000,-265.298877,1,2,10,"Z Z Z 1 1 1 0 1 1 1 1 0 1 Z Z 1 1 1 Z Z 1 1 1 Z 0 1 Z Z 1 1 	0.000000	0.000000	0.000000	2.094808	2.094808	2.094808	35.079407	2.094808	2.094808	2.094808	2.094808	35.079407	2.094808	0.000000	0.000000	2.094808	2.094808	2.094808	0.000000	0.000000	2.094808	2.094808	2.094808	0.000000	35.079407	2.094808	0.000000	0.000000	2.094808	2.094808	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	0.166666	0.166667	0.166667	0.166667	0.166667	0.166667	
192000	-267.478641	1	2	10	1 Z Z 1 1 1 0 1 1 1 1 0 1 Z Z 1 1 Z Z Z 1 1 1 Z 0 1 Z Z 1 1 ",2.405688,0,0,2.405688,2.405688,2.405688,43.021818,2.405688,2.405688,2.405688,2.405688,43.021818,2.405688,0,0,2.405688,2.405688,0,0,0,2.405688,2.405688,2.405688,0,43.021818,2.405688,0,0,2.405688,2.405688,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
"92",193000,-263.95499,1,2,11,"Z Z Z 1 1 1 0 1 1 Z 1 0 1 Z Z 1 1 1 Z Z 1 1 1 Z 0 1 Z Z 1 1 	0.000000	0.000000	0.000000	2.683957	2.683957	2.683957	35.950139	2.683957	2.683957	0.000000	2.683957	35.950139	2.683957	0.000000	0.000000	2.683957	2.683957	2.683957	0.000000	0.000000	2.683957	2.683957	2.683957	0.000000	35.950139	2.683957	0.000000	0.000000	2.683957	2.683957	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	
194000	-264.981198	1	2	9	Z Z Z 1 1 1 1 1 Z Z 1 0 1 0 Z 1 1 1 1 1 1 1 1 Z 0 1 Z Z 1 1 ",0,0,0,2.466414,2.466414,2.466414,2.466414,2.466414,0,0,2.466414,41.763392,2.466414,41.763392,0,2.466414,2.466414,2.466414,2.466414,2.466414,2.466414,2.466414,2.466414,0,41.763392,2.466414,0,0,2.466414,2.466414,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667
